Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
1,null,"null",1,116,350,150,24,4,100,24,28,100,1,16
2,move,"move 25 5",1,121,350,150,25,5,100,24,28,100,1,16
3,move,"move 25 27",2,126,350,150,25,5,100,25,27,100,1,16
4,move,"move 1 15",3,131,350,150,25,5,100,25,27,100,1,15
5,dig,"dig 26 6",1,138,350,150,25,5,100,25,27,100,1,15
6,dig,"dig 26 26",2,145,350,150,25,5,100,25,27,100,1,15
7,dig,"dig 2 14",3,152,350,150,25,5,100,25,27,100,1,15
8,move,"move 26 6",1,157,350,150,26,6,100,25,27,100,1,15
9,move,"move 26 26",2,162,350,150,26,6,100,26,26,100,1,15
10,move,"move 2 14",3,167,350,150,26,6,100,26,26,100,2,14
11,dig,"dig 27 7",1,174,350,150,26,6,100,26,26,100,2,14
12,move,"move 26 25",2,179,350,150,26,6,100,26,25,100,2,14
13,move,"move 3 13",3,184,350,150,26,6,100,26,25,100,3,13
14,move,"move 27 7",1,189,350,150,27,7,100,26,25,100,3,13
15,move,"move 26 24",2,194,350,150,27,7,100,26,24,100,3,13
16,dig,"dig 4 12",3,201,350,150,27,7,100,26,24,100,3,13
17,dig,"dig 28 8",1,208,350,150,27,7,100,26,24,100,3,13
18,move,"move 26 23",2,213,350,150,27,7,100,26,23,100,3,13
19,move,"move 4 12",3,218,350,150,27,7,100,26,23,100,4,12
20,move,"move 28 8",1,223,350,150,28,8,100,26,23,100,4,12
21,move,"move 26 22",2,228,350,150,28,8,100,26,22,100,4,12
22,dig,"dig 5 11",3,235,350,150,28,8,100,26,22,100,4,12
23,dig,"dig 29 9",1,242,350,150,28,8,100,26,22,100,4,12
24,banana,"banana 26 17",2,242,350,150,28,8,100,26,22,100,4,12
25,move,"move 5 11",3,247,350,150,28,8,100,26,22,100,5,11
26,move,"move 29 9",1,252,350,150,29,9,100,26,22,100,5,11
27,banana,"banana 25 17",2,313,350,150,29,9,100,26,22,100,5,11
28,move,"move 6 11",3,318,350,150,29,9,100,26,22,100,6,11
29,dig,"dig 29 10",1,325,350,150,29,9,100,26,22,100,6,11
30,banana,"banana 24 17",2,379,350,150,29,9,100,26,22,100,6,11
31,move,"move 7 12",3,384,350,150,29,9,100,26,22,100,7,12
32,dig,"dig 28 10",1,391,350,150,29,9,100,26,22,100,7,12
33,banana,"banana 23 17",2,452,350,150,29,9,100,26,22,100,7,12
34,move,"move 8 12",3,457,350,150,29,9,100,26,22,100,8,12
35,move,"move 29 10",1,462,350,150,29,10,100,26,22,100,8,12
36,move,"move 26 21",2,467,350,150,29,10,100,26,21,100,8,12
37,snowball,"snowball 13 11",3,484,350,150,29,10,100,26,21,100,8,12
38,dig,"dig 28 11",1,491,350,150,29,10,100,26,21,100,8,12
39,move,"move 26 20",2,496,350,150,29,10,100,26,20,100,8,12
40,move,"move 9 13",3,501,350,150,29,10,100,26,20,100,9,13
41,move,"move 28 11",1,506,350,150,28,11,100,26,20,100,9,13
42,move,"move 25 19",2,511,350,150,28,11,100,25,19,100,9,13
43,snowball,"snowball 13 11",3,528,350,150,28,11,100,25,19,100,9,13
44,dig,"dig 27 12",1,535,350,150,28,11,100,25,19,100,9,13
45,move,"move 24 19",2,535,350,150,28,11,100,25,19,100,9,13
46,dig,"dig 10 13",3,542,350,150,28,11,100,25,19,100,9,13
47,move,"move 27 12",1,547,350,150,27,12,100,25,19,100,9,13
48,move,"move 24 19",2,552,350,150,27,12,100,24,19,100,9,13
49,snowball,"snowball 13 12",3,569,350,150,27,12,100,24,19,100,9,13
50,move,"move 26 13",1,574,350,150,26,13,100,24,19,100,9,13
51,move,"move 23 19",2,574,350,150,26,13,100,24,19,100,9,13
52,move,"move 10 13",3,579,350,150,26,13,100,24,19,100,10,13
53,dig,"dig 25 14",1,586,350,150,26,13,100,24,19,100,10,13
54,move,"move 23 19",2,585,330,150,26,13,100,23,19,80,10,13
55,move,"move 11 13",3,590,330,150,26,13,100,23,19,80,11,13
56,move,"move 25 14",1,595,330,150,25,14,100,23,19,80,11,13
57,move,"move 22 18",2,593,310,150,25,14,100,22,18,60,11,13
58,shoot,"shoot E",3,606,302,150,25,14,100,22,18,52,11,13
59,move,"move 24 15",1,609,294,150,24,15,100,22,18,44,11,13
60,move,"move 21 18",2,611,286,150,24,15,100,21,18,36,11,13
61,shoot,"shoot E",3,624,278,150,24,15,100,21,18,28,11,13
62,move,"move 23 16",1,627,270,150,23,16,100,21,18,20,11,13
63,move,"move 11 12",3,629,262,150,23,16,92,21,18,20,11,12
64,move,"move 11 11",3,634,262,150,23,16,92,21,18,20,11,11
65,move,"move 11 10",3,635,249,150,23,16,92,21,18,7,11,10
66,move,"move 11 9",3,637,241,150,23,16,84,21,18,7,11,9
67,dig,"dig 11 8",3,644,241,150,23,16,84,21,18,7,11,9
68,move,"move 22 17",1,649,241,150,22,17,84,21,18,7,11,9
69,shoot,"shoot NW",2,662,233,150,22,17,76,21,18,7,11,9
70,dig,"dig 12 9",3,669,233,150,22,17,76,21,18,7,11,9
71,move,"move 21 17",1,674,233,150,21,17,76,21,18,7,11,9
72,shoot,"shoot NW",2,688,225,150,21,17,68,21,18,7,11,9
73,move,"move 12 9",3,693,225,150,21,17,68,21,18,7,12,9
74,move,"move 20 17",1,698,225,150,20,17,68,21,18,7,12,9
75,move,"move 21 17",2,700,217,142,20,17,68,21,17,7,12,9
76,dig,"dig 13 10",3,707,217,142,20,17,68,21,17,7,12,9
77,shoot,"shoot NW",1,723,217,142,20,17,68,21,17,7,12,9
78,dig,"dig 20 16",2,727,209,134,20,17,68,21,17,7,12,9
79,move,"move 13 10",3,732,209,134,20,17,68,21,17,7,13,10
80,shoot,"shoot NW",1,748,209,134,20,17,68,21,17,7,13,10
81,move,"move 20 16",2,751,201,126,20,17,68,20,16,7,13,10
82,move,"move 14 10",3,756,201,126,20,17,68,20,16,7,14,10
83,shoot,"shoot NW",1,809,193,118,20,17,68,20,16,7,14,10
84,move,"move 19 17",2,814,193,118,20,17,68,19,17,7,14,10
