Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
1,null,"null",1,116,350,150,8,28,100,8,4,100,31,16
2,move,"move 9 27",1,121,350,150,9,27,100,8,4,100,31,16
3,move,"move 9 5",2,126,350,150,9,27,100,9,5,100,31,16
4,move,"move 30 17",3,131,350,150,9,27,100,9,5,100,30,17
5,dig,"dig 10 26",1,138,350,150,9,27,100,9,5,100,30,17
6,dig,"dig 10 6",2,145,350,150,9,27,100,9,5,100,30,17
7,dig,"dig 29 17",3,152,350,150,9,27,100,9,5,100,30,17
8,move,"move 10 26",1,157,350,150,10,26,100,9,5,100,30,17
9,move,"move 10 6",2,162,350,150,10,26,100,10,6,100,30,17
10,move,"move 29 17",3,167,350,150,10,26,100,10,6,100,29,17
11,move,"move 11 25",1,172,350,150,11,25,100,10,6,100,29,17
12,dig,"dig 11 7",2,179,350,150,11,25,100,10,6,100,29,17
13,move,"move 28 17",3,184,350,150,11,25,100,10,6,100,28,17
14,dig,"dig 12 24",1,191,350,150,11,25,100,10,6,100,28,17
15,move,"move 11 7",2,196,350,150,11,25,100,11,7,100,28,17
16,move,"move 27 17",3,201,350,150,11,25,100,11,7,100,27,17
17,move,"move 12 24",1,206,350,150,12,24,100,11,7,100,27,17
18,dig,"dig 12 8",2,213,350,150,12,24,100,11,7,100,27,17
19,move,"move 26 17",3,218,350,150,12,24,100,11,7,100,26,17
20,dig,"dig 13 23",1,225,350,150,12,24,100,11,7,100,26,17
21,move,"move 12 8",2,230,350,150,12,24,100,12,8,100,26,17
22,snowball,"snowball 26 22",3,247,350,150,12,24,100,12,8,100,26,17
23,move,"move 13 23",1,252,350,150,13,23,100,12,8,100,26,17
24,dig,"dig 13 9",2,259,350,150,13,23,100,12,8,100,26,17
25,move,"move 25 17",3,264,350,150,13,23,100,12,8,100,25,17
26,move,"move 14 22",1,269,350,150,14,22,100,12,8,100,25,17
27,move,"move 13 9",2,268,330,150,14,22,100,13,9,80,25,17
28,move,"move 24 17",3,273,330,150,14,22,100,13,9,80,24,17
29,dig,"dig 15 21",1,280,330,150,14,22,100,13,9,80,24,17
30,move,"move 14 10",2,278,310,150,14,22,100,14,10,60,24,17
31,move,"move 23 17",3,283,310,150,14,22,100,14,10,60,23,17
32,move,"move 15 21",1,288,310,150,15,21,100,14,10,60,23,17
33,move,"move 14 11",2,286,290,150,15,21,100,14,11,40,23,17
34,move,"move 22 17",3,291,290,150,15,21,100,14,11,40,22,17
35,move,"move 16 20",1,296,290,150,16,20,100,14,11,40,22,17
36,move,"move 14 12",2,301,290,150,16,20,100,14,12,40,22,17
37,move,"move 21 17",3,306,290,150,16,20,100,14,12,40,21,17
38,dig,"dig 17 19",1,313,290,150,16,20,100,14,12,40,21,17
39,dig,"dig 14 13",2,313,290,150,16,20,100,14,12,40,21,17
40,dig,"dig 20 17",3,320,290,150,16,20,100,14,12,40,21,17
41,move,"move 17 19",1,325,290,150,17,19,100,14,12,40,21,17
42,dig,"dig 14 13",2,332,290,150,17,19,100,14,12,40,21,17
43,snowball,"snowball 25 19",3,349,290,150,17,19,100,14,12,40,21,17
44,move,"move 18 18",1,354,290,150,18,18,100,14,12,40,21,17
45,move,"move 14 13",2,354,290,150,18,18,100,14,12,40,21,17
46,move,"move 20 17",3,359,290,150,18,18,100,14,12,40,20,17
47,move,"move 18 17",1,368,300,160,18,17,100,14,12,40,20,17
48,move,"move 14 13",2,373,300,160,18,17,100,14,13,40,20,17
49,snowball,"snowball 24 19",3,390,300,160,18,17,100,14,13,40,20,17
50,move,"move 17 16",1,395,300,160,17,16,100,14,13,40,20,17
51,banana,"banana 9 13",2,395,300,160,17,16,100,14,13,40,20,17
52,dig,"dig 19 16",3,402,300,160,17,16,100,14,13,40,20,17
53,move,"move 16 15",1,407,300,160,16,15,100,14,13,40,20,17
54,banana,"banana 10 13",2,475,300,160,16,15,100,14,13,40,20,17
