Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
1,null,"null",1,116,350,150,24,4,100,24,28,100,1,16
2,move,"move 25 5",1,121,350,150,25,5,100,24,28,100,1,16
3,move,"move 25 27",2,126,350,150,25,5,100,25,27,100,1,16
4,move,"move 1 15",3,131,350,150,25,5,100,25,27,100,1,15
5,dig,"dig 26 6",1,138,350,150,25,5,100,25,27,100,1,15
6,dig,"dig 26 26",2,145,350,150,25,5,100,25,27,100,1,15
7,dig,"dig 2 14",3,152,350,150,25,5,100,25,27,100,1,15
8,move,"move 26 6",1,157,350,150,26,6,100,25,27,100,1,15
9,move,"move 26 26",2,162,350,150,26,6,100,26,26,100,1,15
10,move,"move 2 14",3,167,350,150,26,6,100,26,26,100,2,14
11,move,"move 27 7",1,172,350,150,27,7,100,26,26,100,2,14
12,move,"move 26 25",2,177,350,150,27,7,100,26,25,100,2,14
13,dig,"dig 2 13",3,184,350,150,27,7,100,26,25,100,2,14
14,move,"move 28 8",1,189,350,150,28,8,100,26,25,100,2,14
15,dig,"dig 26 24",2,196,350,150,28,8,100,26,25,100,2,14
16,dig,"dig 3 13",3,203,350,150,28,8,100,26,25,100,2,14
17,dig,"dig 29 9",1,210,350,150,28,8,100,26,25,100,2,14
18,move,"move 26 24",2,215,350,150,28,8,100,26,24,100,2,14
19,move,"move 3 13",3,220,350,150,28,8,100,26,24,100,3,13
20,move,"move 29 9",1,225,350,150,29,9,100,26,24,100,3,13
21,dig,"dig 26 23",2,232,350,150,29,9,100,26,24,100,3,13
22,dig,"dig 4 12",3,239,350,150,29,9,100,26,24,100,3,13
23,move,"move 28 10",1,244,350,150,28,10,100,26,24,100,3,13
24,move,"move 26 23",2,249,350,150,28,10,100,26,23,100,3,13
25,move,"move 4 12",3,254,350,150,28,10,100,26,23,100,4,12
26,move,"move 28 11",1,259,350,150,28,11,100,26,23,100,4,12
27,dig,"dig 26 22",2,266,350,150,28,11,100,26,23,100,4,12
28,move,"move 5 11",3,271,350,150,28,11,100,26,23,100,5,11
29,dig,"dig 28 12",1,278,350,150,28,11,100,26,23,100,5,11
30,move,"move 26 22",2,283,350,150,28,11,100,26,22,100,5,11
31,dig,"dig 6 10",3,290,350,150,28,11,100,26,22,100,5,11
32,move,"move 28 12",1,295,350,150,28,12,100,26,22,100,5,11
33,move,"move 26 21",2,300,350,150,28,12,100,26,21,100,5,11
34,move,"move 6 10",3,305,350,150,28,12,100,26,21,100,6,10
35,dig,"dig 27 13",1,312,350,150,28,12,100,26,21,100,6,10
36,move,"move 25 20",2,317,350,150,28,12,100,25,20,100,6,10
37,dig,"dig 7 9",3,324,350,150,28,12,100,25,20,100,6,10
38,move,"move 27 13",1,329,350,150,27,13,100,25,20,100,6,10
39,banana,"banana 22 15",2,404,350,150,27,13,100,25,20,100,6,10
40,dig,"dig 7 10",3,411,350,150,27,13,100,25,20,100,6,10
41,move,"move 26 14",1,416,350,150,26,14,100,25,20,100,6,10
42,invalid,"invalid",2,412,350,150,26,14,100,25,20,100,6,10
43,move,"move 7 10",3,417,350,150,26,14,100,25,20,100,7,10
44,move,"move 25 15",1,422,350,150,25,15,100,25,20,100,7,10
45,dig,"dig 24 19",2,429,350,150,25,15,100,25,20,100,7,10
46,snowball,"snowball 12 12",3,446,350,150,25,15,100,25,20,100,7,10
47,move,"move 24 16",1,446,350,150,25,15,100,25,20,100,7,10
48,move,"move 24 19",2,451,350,150,25,15,100,24,19,100,7,10
49,move,"move 8 11",3,456,350,150,25,15,100,24,19,100,8,11
50,move,"move 24 16",1,456,350,150,25,15,100,24,19,100,8,11
51,invalid,"invalid",2,452,350,150,25,15,100,24,19,100,8,11
52,snowball,"snowball 12 12",3,469,350,150,25,15,100,24,19,100,8,11
53,move,"move 24 16",1,474,350,150,24,16,100,24,19,100,8,11
54,invalid,"invalid",2,470,350,150,24,16,100,24,19,100,8,11
55,dig,"dig 9 12",3,477,350,150,24,16,100,24,19,100,8,11
56,dig,"dig 23 17",1,484,350,150,24,16,100,24,19,100,8,11
57,dig,"dig 23 19",2,491,350,150,24,16,100,24,19,100,8,11
58,snowball,"snowball 12 13",3,508,350,150,24,16,100,24,19,100,8,11
59,move,"move 23 17",1,513,350,150,23,17,100,24,19,100,8,11
60,move,"move 23 19",2,518,350,150,23,17,100,23,19,100,8,11
61,move,"move 9 12",3,523,350,150,23,17,100,23,19,100,9,12
62,dig,"dig 22 18",1,530,350,150,23,17,100,23,19,100,9,12
63,banana,"banana 18 17",2,613,330,150,23,17,100,23,19,80,9,12
64,move,"move 10 13",3,618,330,150,23,17,100,23,19,80,10,13
65,move,"move 22 18",1,618,330,150,23,17,100,23,19,80,10,13
66,banana,"banana 18 17",2,651,310,150,23,17,100,23,19,60,10,13
67,move,"move 11 14",3,656,310,150,23,17,100,23,19,60,11,14
68,move,"move 22 18",1,653,302,142,23,17,100,23,19,60,11,14
69,dig,"dig 22 19",2,658,294,134,23,17,100,23,19,60,11,14
70,dig,"dig 12 14",3,662,286,126,23,17,100,23,19,60,11,14
71,move,"move 22 18",1,664,278,126,22,18,100,23,19,52,11,14
72,move,"move 22 19",2,669,278,126,22,18,100,22,19,52,11,14
73,shoot,"shoot E",3,683,270,126,22,18,100,22,19,44,11,14
74,move,"move 21 19",1,683,270,126,22,18,100,22,19,44,11,14
75,move,"move 21 19",2,683,270,126,22,18,100,22,19,44,11,14
76,shoot,"shoot E",3,692,250,126,22,18,100,22,19,24,11,14
77,invalid,"invalid",3,688,250,126,22,18,100,22,19,24,11,14
78,invalid,"invalid",3,684,250,126,22,18,100,22,19,24,11,14
79,invalid,"invalid",3,677,242,126,22,18,100,22,19,16,11,14
80,invalid,"invalid",3,671,234,118,22,18,100,22,19,16,11,14
81,invalid,"invalid",3,667,234,118,22,18,100,22,19,16,11,14
82,shoot,"shoot W",1,680,226,118,22,18,100,22,19,8,11,14
83,move,"move 21 19",2,682,218,110,22,18,100,21,19,8,11,14
84,move,"move 11 13",3,687,218,110,22,18,100,21,19,8,11,13
