Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
1,null,"null",1,116,350,150,8,28,100,8,4,100,31,16
2,move,"move 9 27",1,121,350,150,9,27,100,8,4,100,31,16
3,move,"move 9 5",2,126,350,150,9,27,100,9,5,100,31,16
4,move,"move 30 15",3,131,350,150,9,27,100,9,5,100,30,15
5,dig,"dig 10 26",1,138,350,150,9,27,100,9,5,100,30,15
6,dig,"dig 10 6",2,145,350,150,9,27,100,9,5,100,30,15
7,dig,"dig 29 15",3,152,350,150,9,27,100,9,5,100,30,15
8,move,"move 10 26",1,157,350,150,10,26,100,9,5,100,30,15
9,move,"move 10 6",2,162,350,150,10,26,100,10,6,100,30,15
10,move,"move 29 15",3,167,350,150,10,26,100,10,6,100,29,15
11,dig,"dig 11 25",1,174,350,150,10,26,100,10,6,100,29,15
12,move,"move 11 7",2,179,350,150,10,26,100,11,7,100,29,15
13,move,"move 28 15",3,184,350,150,10,26,100,11,7,100,28,15
14,move,"move 11 25",1,189,350,150,11,25,100,11,7,100,28,15
15,move,"move 12 8",2,194,350,150,11,25,100,12,8,100,28,15
16,move,"move 27 15",3,199,350,150,11,25,100,12,8,100,27,15
17,dig,"dig 12 24",1,206,350,150,11,25,100,12,8,100,27,15
18,dig,"dig 13 9",2,213,350,150,11,25,100,12,8,100,27,15
19,move,"move 26 15",3,218,350,150,11,25,100,12,8,100,26,15
20,move,"move 12 24",1,223,350,150,12,24,100,12,8,100,26,15
21,move,"move 13 9",2,228,350,150,12,24,100,13,9,100,26,15
22,move,"move 25 15",3,233,350,150,12,24,100,13,9,100,25,15
23,move,"move 13 23",1,238,350,150,13,23,100,13,9,100,25,15
24,dig,"dig 13 10",2,245,350,150,13,23,100,13,9,100,25,15
25,move,"move 24 15",3,250,350,150,13,23,100,13,9,100,24,15
26,dig,"dig 13 22",1,257,350,150,13,23,100,13,9,100,24,15
27,move,"move 13 10",2,262,350,150,13,23,100,13,10,100,24,15
28,move,"move 23 15",3,267,350,150,13,23,100,13,10,100,23,15
29,move,"move 13 22",1,272,350,150,13,22,100,13,10,100,23,15
30,dig,"dig 13 11",2,279,350,150,13,22,100,13,10,100,23,15
31,dig,"dig 22 15",3,286,350,150,13,22,100,13,10,100,23,15
32,dig,"dig 13 21",1,293,350,150,13,22,100,13,10,100,23,15
33,move,"move 13 11",2,298,350,150,13,22,100,13,11,100,23,15
34,move,"move 22 15",3,303,350,150,13,22,100,13,11,100,22,15
35,move,"move 13 21",1,308,350,150,13,21,100,13,11,100,22,15
36,dig,"dig 13 12",2,315,350,150,13,21,100,13,11,100,22,15
37,dig,"dig 21 15",3,322,350,150,13,21,100,13,11,100,22,15
38,dig,"dig 13 20",1,329,350,150,13,21,100,13,11,100,22,15
39,move,"move 13 12",2,328,330,150,13,21,100,13,12,80,22,15
40,move,"move 21 15",3,333,330,150,13,21,100,13,12,80,21,15
41,move,"move 13 20",1,338,330,150,13,20,100,13,12,80,21,15
42,dig,"dig 13 13",2,345,330,150,13,20,100,13,12,80,21,15
43,move,"move 20 15",3,350,330,150,13,20,100,13,12,80,20,15
44,move,"move 13 19",1,355,330,150,13,19,100,13,12,80,20,15
45,move,"move 13 13",2,360,330,150,13,19,100,13,13,80,20,15
46,snowball,"snowball 25 15",3,377,330,150,13,19,100,13,13,80,20,15
47,dig,"dig 13 18",1,384,330,150,13,19,100,13,13,80,20,15
48,dig,"dig 13 14",2,384,330,150,13,19,100,13,13,80,20,15
49,move,"move 19 15",3,392,340,150,13,19,100,13,13,90,19,15
50,move,"move 13 18",1,397,340,150,13,18,100,13,13,90,19,15
51,dig,"dig 13 14",2,404,340,150,13,18,100,13,13,90,19,15
52,move,"move 18 16",3,409,340,150,13,18,100,13,13,90,18,16
53,dig,"dig 13 17",1,416,340,150,13,18,100,13,13,90,18,16
54,move,"move 13 14",2,416,340,150,13,18,100,13,13,90,18,16
