Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
1,null,"null",1,116,350,150,24,4,100,24,28,100,1,16
2,move,"move 24 5",1,121,350,150,24,5,100,24,28,100,1,16
3,move,"move 24 27",2,126,350,150,24,5,100,24,27,100,1,16
4,move,"move 2 15",3,131,350,150,24,5,100,24,27,100,2,15
5,dig,"dig 24 6",1,138,350,150,24,5,100,24,27,100,2,15
6,dig,"dig 24 26",2,145,350,150,24,5,100,24,27,100,2,15
7,dig,"dig 3 14",3,152,350,150,24,5,100,24,27,100,2,15
8,move,"move 24 6",1,157,350,150,24,6,100,24,27,100,2,15
9,move,"move 24 26",2,162,350,150,24,6,100,24,26,100,2,15
10,move,"move 3 14",3,167,350,150,24,6,100,24,26,100,3,14
11,dig,"dig 23 7",1,174,350,150,24,6,100,24,26,100,3,14
12,move,"move 23 25",2,179,350,150,24,6,100,23,25,100,3,14
13,move,"move 4 13",3,184,350,150,24,6,100,23,25,100,4,13
14,move,"move 23 7",1,189,350,150,23,7,100,23,25,100,4,13
15,move,"move 23 24",2,194,350,150,23,7,100,23,24,100,4,13
16,move,"move 5 12",3,199,350,150,23,7,100,23,24,100,5,12
17,dig,"dig 23 8",1,206,350,150,23,7,100,23,24,100,5,12
18,move,"move 23 23",2,211,350,150,23,7,100,23,23,100,5,12
19,move,"move 6 12",3,216,350,150,23,7,100,23,23,100,6,12
20,move,"move 23 8",1,221,350,150,23,8,100,23,23,100,6,12
21,move,"move 22 22",2,226,350,150,23,8,100,22,22,100,6,12
22,move,"move 7 12",3,231,350,150,23,8,100,22,22,100,7,12
23,dig,"dig 23 9",1,238,350,150,23,8,100,22,22,100,7,12
24,move,"move 22 21",2,243,350,150,23,8,100,22,21,100,7,12
25,move,"move 8 12",3,248,350,150,23,8,100,22,21,100,8,12
26,move,"move 23 9",1,253,350,150,23,9,100,22,21,100,8,12
27,banana,"banana 26 17",2,321,350,150,23,9,100,22,21,100,8,12
28,snowball,"snowball 13 9",3,338,350,150,23,9,100,22,21,100,8,12
29,dig,"dig 22 10",1,345,350,150,23,9,100,22,21,100,8,12
30,banana,"banana 25 17",2,399,350,150,23,9,100,22,21,100,8,12
31,move,"move 9 13",3,404,350,150,23,9,100,22,21,100,9,13
32,move,"move 22 10",1,409,350,150,22,10,100,22,21,100,9,13
33,banana,"banana 25 17",2,409,350,150,22,10,100,22,21,100,9,13
34,snowball,"snowball 13 10",3,426,350,150,22,10,100,22,21,100,9,13
35,dig,"dig 22 11",1,433,350,150,22,10,100,22,21,100,9,13
36,banana,"banana 24 17",2,473,350,150,22,10,100,22,21,100,9,13
37,move,"move 10 13",3,478,350,150,22,10,100,22,21,100,10,13
38,move,"move 22 11",1,483,350,150,22,11,100,22,21,100,10,13
39,move,"move 21 20",2,477,330,150,22,11,100,22,21,80,10,13
40,snowball,"snowball 13 10",3,494,330,150,22,11,100,22,21,80,10,13
41,dig,"dig 21 12",1,501,330,150,22,11,100,22,21,80,10,13
42,move,"move 21 20",2,506,330,150,22,11,100,21,20,80,10,13
43,move,"move 11 13",3,511,330,150,22,11,100,21,20,80,11,13
44,move,"move 21 12",1,516,330,150,21,12,100,21,20,80,11,13
45,move,"move 21 19",2,509,310,150,21,12,100,21,20,60,11,13
46,move,"move 12 14",3,514,310,150,21,12,100,21,20,60,12,14
47,move,"move 21 13",1,519,310,150,21,13,100,21,20,60,12,14
48,move,"move 21 19",2,517,290,150,21,13,100,21,19,40,12,14
49,move,"move 13 14",3,522,290,150,21,13,100,21,19,40,13,14
50,move,"move 20 14",1,527,290,150,20,14,100,21,19,40,13,14
51,move,"move 20 18",2,532,290,150,20,14,100,20,18,40,13,14
52,move,"move 14 15",3,541,300,150,20,14,100,20,18,50,14,15
53,move,"move 19 15",1,546,300,150,19,15,100,20,18,50,14,15
54,move,"move 19 18",2,551,300,150,19,15,100,19,18,50,14,15
55,move,"move 15 15",3,553,292,150,19,15,92,19,18,50,15,15
56,dig,"dig 18 16",1,557,284,150,19,15,84,19,18,50,15,15
57,shoot,"shoot NW",2,571,276,150,19,15,76,19,18,50,15,15
58,move,"move 16 16",3,573,268,150,19,15,68,19,18,50,16,16
59,move,"move 18 16",1,575,260,150,18,16,60,19,18,50,16,16
60,shoot,"shoot NW",2,591,260,150,18,16,60,19,18,50,16,16
61,move,"move 16 15",3,596,260,150,18,16,60,19,18,50,16,15
62,shoot,"shoot E",1,610,252,142,18,16,60,19,18,50,16,15
63,shoot,"shoot NW",2,626,252,142,18,16,60,19,18,50,16,15
64,shoot,"shoot N",3,639,244,134,18,16,60,19,18,50,16,15
65,shoot,"shoot E",1,652,236,126,18,16,60,19,18,50,16,15
66,shoot,"shoot NW",2,666,228,126,18,16,60,19,18,42,16,15
67,shoot,"shoot N",3,679,220,118,18,16,60,19,18,42,16,15
68,shoot,"shoot E",1,692,212,110,18,16,60,19,18,42,16,15
69,shoot,"shoot NW",2,706,204,110,18,16,60,19,18,34,16,15
70,shoot,"shoot N",3,719,196,102,18,16,60,19,18,34,16,15
71,shoot,"shoot E",1,732,188,94,18,16,60,19,18,34,16,15
72,shoot,"shoot NW",2,746,180,94,18,16,60,19,18,26,16,15
73,shoot,"shoot N",3,759,172,86,18,16,60,19,18,26,16,15
74,shoot,"shoot E",1,812,164,78,18,16,60,19,18,26,16,15
75,shoot,"shoot NW",2,826,156,78,18,16,60,19,18,18,16,15
76,shoot,"shoot N",3,839,148,70,18,16,60,19,18,18,16,15
77,shoot,"shoot S",1,852,140,70,18,16,60,19,18,10,16,15
78,shoot,"shoot NW",2,866,132,62,18,16,60,19,18,10,16,15
79,shoot,"shoot N",3,879,124,62,18,16,60,19,18,2,16,15
80,shoot,"shoot S",1,892,116,54,18,16,60,19,18,2,16,15
81,shoot,"shoot NW",2,908,114,54,18,16,60,19,18,-6,16,15
82,shoot,"shoot S",1,921,106,46,18,16,60,19,18,-6,16,15
83,shoot,"shoot NW",2,937,106,46,18,16,60,19,18,-6,16,15
84,shoot,"shoot S",1,950,98,38,18,16,60,19,18,-6,16,15
85,shoot,"shoot NW",2,966,98,38,18,16,60,19,18,-6,16,15
86,shoot,"shoot S",1,980,90,30,18,16,60,19,18,-6,16,15
87,shoot,"shoot NW",2,996,90,30,18,16,60,19,18,-6,16,15
88,shoot,"shoot S",1,1009,82,22,18,16,60,19,18,-6,16,15
89,shoot,"shoot NW",2,1025,82,22,18,16,60,19,18,-6,16,15
90,shoot,"shoot S",1,1078,74,14,18,16,60,19,18,-6,16,15
91,move,"move 19 15",1,1083,74,14,19,15,60,19,18,-6,16,15
92,move,"move 20 14",1,1088,74,14,20,14,60,19,18,-6,16,15
93,move,"move 18 18",2,1093,74,14,20,14,60,18,18,-6,16,15
