Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
1,null,"null",1,116,350,150,24,4,100,24,28,100,1,16
2,move,"move 24 5",1,121,350,150,24,5,100,24,28,100,1,16
3,move,"move 24 27",2,126,350,150,24,5,100,24,27,100,1,16
4,move,"move 2 15",3,131,350,150,24,5,100,24,27,100,2,15
5,dig,"dig 24 6",1,138,350,150,24,5,100,24,27,100,2,15
6,dig,"dig 24 26",2,145,350,150,24,5,100,24,27,100,2,15
7,dig,"dig 3 14",3,152,350,150,24,5,100,24,27,100,2,15
8,move,"move 24 6",1,157,350,150,24,6,100,24,27,100,2,15
9,move,"move 24 26",2,162,350,150,24,6,100,24,26,100,2,15
10,move,"move 3 14",3,167,350,150,24,6,100,24,26,100,3,14
11,dig,"dig 23 7",1,174,350,150,24,6,100,24,26,100,3,14
12,dig,"dig 23 25",2,181,350,150,24,6,100,24,26,100,3,14
13,dig,"dig 4 13",3,188,350,150,24,6,100,24,26,100,3,14
14,move,"move 23 7",1,193,350,150,23,7,100,24,26,100,3,14
15,move,"move 23 25",2,198,350,150,23,7,100,23,25,100,3,14
16,move,"move 4 13",3,203,350,150,23,7,100,23,25,100,4,13
17,move,"move 23 8",1,208,350,150,23,8,100,23,25,100,4,13
18,move,"move 23 24",2,213,350,150,23,8,100,23,24,100,4,13
19,move,"move 5 12",3,218,350,150,23,8,100,23,24,100,5,12
20,move,"move 23 9",1,223,350,150,23,9,100,23,24,100,5,12
21,move,"move 23 23",2,228,350,150,23,9,100,23,23,100,5,12
22,dig,"dig 6 12",3,235,350,150,23,9,100,23,23,100,5,12
23,move,"move 22 10",1,240,350,150,22,10,100,23,23,100,5,12
24,move,"move 22 22",2,245,350,150,22,10,100,22,22,100,5,12
25,move,"move 6 12",3,250,350,150,22,10,100,22,22,100,6,12
26,move,"move 22 11",1,255,350,150,22,11,100,22,22,100,6,12
27,move,"move 22 21",2,260,350,150,22,11,100,22,21,100,6,12
28,dig,"dig 7 12",3,267,350,150,22,11,100,22,21,100,6,12
29,dig,"dig 21 12",1,274,350,150,22,11,100,22,21,100,6,12
30,move,"move 21 20",2,279,350,150,22,11,100,21,20,100,6,12
31,move,"move 7 12",3,284,350,150,22,11,100,21,20,100,7,12
32,move,"move 21 12",1,289,350,150,21,12,100,21,20,100,7,12
33,banana,"banana 25 16",2,371,350,150,21,12,100,21,20,100,7,12
34,snowball,"snowball 12 10",3,388,350,150,21,12,100,21,20,100,7,12
35,dig,"dig 21 13",1,395,350,150,21,12,100,21,20,100,7,12
36,banana,"banana 24 16",2,456,350,150,21,12,100,21,20,100,7,12
37,dig,"dig 8 12",3,463,350,150,21,12,100,21,20,100,7,12
38,move,"move 21 13",1,463,350,150,21,12,100,21,20,100,7,12
39,banana,"banana 24 16",2,503,350,150,21,12,100,21,20,100,7,12
40,snowball,"snowball 12 11",3,520,350,150,21,12,100,21,20,100,7,12
41,move,"move 21 13",1,520,350,150,21,12,100,21,20,100,7,12
42,move,"move 21 19",2,525,350,150,21,12,100,21,19,100,7,12
43,move,"move 8 12",3,530,350,150,21,12,100,21,19,100,8,12
44,move,"move 21 13",1,535,350,150,21,13,100,21,19,100,8,12
45,dig,"dig 20 18",2,529,330,150,21,13,100,21,19,80,8,12
46,snowball,"snowball 12 11",3,546,330,150,21,13,100,21,19,80,8,12
47,move,"move 20 14",1,546,330,150,21,13,100,21,19,80,8,12
48,dig,"dig 20 18",2,553,330,150,21,13,100,21,19,80,8,12
49,move,"move 9 13",3,558,330,150,21,13,100,21,19,80,9,13
50,move,"move 20 14",1,558,330,150,21,13,100,21,19,80,9,13
51,move,"move 20 18",2,556,310,150,21,13,100,20,18,60,9,13
52,move,"move 10 13",3,561,310,150,21,13,100,20,18,60,10,13
53,move,"move 20 14",1,566,310,150,20,14,100,20,18,60,10,13
54,dig,"dig 19 18",2,566,290,150,20,14,100,20,18,40,10,13
55,move,"move 11 13",3,571,290,150,20,14,100,20,18,40,11,13
56,move,"move 19 15",1,576,290,150,19,15,100,20,18,40,11,13
57,move,"move 19 18",2,581,290,150,19,15,100,19,18,40,11,13
58,shoot,"shoot E",3,595,282,150,19,15,100,19,18,32,11,13
59,move,"move 19 16",1,600,284,160,19,16,100,19,18,24,11,13
60,move,"move 11 12",3,605,284,160,19,16,100,19,18,24,11,12
61,dig,"dig 18 17",1,612,284,160,19,16,100,19,18,24,11,12
62,move,"move 18 18",2,615,276,152,19,16,100,18,18,24,11,12
63,dig,"dig 12 12",3,619,268,144,19,16,100,18,18,24,11,12
64,shoot,"shoot E",1,635,268,144,19,16,100,18,18,24,11,12
65,move,"move 17 17",2,640,268,144,19,16,100,17,17,24,11,12
66,move,"move 12 12",3,642,260,136,19,16,100,17,17,24,12,12
67,shoot,"shoot E",1,658,260,136,19,16,100,17,17,24,12,12
68,dig,"dig 16 16",2,665,260,136,19,16,100,17,17,24,12,12
69,move,"move 13 13",3,668,252,128,19,16,100,17,17,24,13,13
70,shoot,"shoot E",1,684,252,128,19,16,100,17,17,24,13,13
71,shoot,"shoot NW",2,700,252,128,19,16,100,17,17,24,13,13
72,move,"move 14 14",3,702,244,120,19,16,100,17,17,24,14,14
73,shoot,"shoot E",1,715,236,120,19,16,100,17,17,16,14,14
74,shoot,"shoot NW",2,729,228,120,19,16,100,17,17,8,14,14
75,shoot,"shoot E",3,742,220,112,19,16,100,17,17,8,14,14
76,shoot,"shoot E",1,795,212,112,19,16,100,17,17,0,14,14
77,shoot,"shoot NW",2,811,212,112,19,16,100,17,17,0,14,14
78,move,"move 18 17",1,814,204,112,18,17,92,17,17,0,14,14
79,shoot,"shoot NW",2,827,196,104,18,17,92,17,17,0,14,14
80,shoot,"shoot NW",1,840,188,104,18,17,84,17,17,0,14,14
81,shoot,"shoot NW",2,854,180,96,18,17,84,17,17,0,14,14
82,shoot,"shoot NW",1,867,172,96,18,17,76,17,17,0,14,14
83,shoot,"shoot NW",2,880,164,88,18,17,76,17,17,0,14,14
84,shoot,"shoot NW",1,894,156,88,18,17,68,17,17,0,14,14
85,shoot,"shoot NW",2,907,148,80,18,17,68,17,17,0,14,14
86,shoot,"shoot NW",1,920,140,80,18,17,60,17,17,0,14,14
87,shoot,"shoot NW",2,934,132,72,18,17,60,17,17,0,14,14
88,shoot,"shoot NW",1,947,124,72,18,17,52,17,17,0,14,14
89,shoot,"shoot NW",2,960,116,64,18,17,52,17,17,0,14,14
90,shoot,"shoot NW",1,974,108,64,18,17,44,17,17,0,14,14
91,shoot,"shoot NW",2,987,100,56,18,17,44,17,17,0,14,14
92,shoot,"shoot NW",1,1000,92,56,18,17,36,17,17,0,14,14
93,shoot,"shoot NW",2,1014,84,48,18,17,36,17,17,0,14,14
