Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
1,null,"null",1,116,350,150,24,4,100,24,28,100,1,16
2,move,"move 25 5",1,121,350,150,25,5,100,24,28,100,1,16
3,move,"move 25 27",2,126,350,150,25,5,100,25,27,100,1,16
4,move,"move 1 15",3,131,350,150,25,5,100,25,27,100,1,15
5,dig,"dig 26 6",1,138,350,150,25,5,100,25,27,100,1,15
6,dig,"dig 26 26",2,145,350,150,25,5,100,25,27,100,1,15
7,dig,"dig 2 14",3,152,350,150,25,5,100,25,27,100,1,15
8,move,"move 26 6",1,157,350,150,26,6,100,25,27,100,1,15
9,move,"move 26 26",2,162,350,150,26,6,100,26,26,100,1,15
10,move,"move 2 14",3,167,350,150,26,6,100,26,26,100,2,14
11,dig,"dig 27 7",1,174,350,150,26,6,100,26,26,100,2,14
12,move,"move 26 25",2,179,350,150,26,6,100,26,25,100,2,14
13,dig,"dig 2 13",3,186,350,150,26,6,100,26,25,100,2,14
14,move,"move 27 7",1,191,350,150,27,7,100,26,25,100,2,14
15,dig,"dig 26 24",2,198,350,150,27,7,100,26,25,100,2,14
16,dig,"dig 3 13",3,205,350,150,27,7,100,26,25,100,2,14
17,dig,"dig 28 8",1,212,350,150,27,7,100,26,25,100,2,14
18,move,"move 26 24",2,217,350,150,27,7,100,26,24,100,2,14
19,move,"move 3 13",3,222,350,150,27,7,100,26,24,100,3,13
20,move,"move 28 8",1,227,350,150,28,8,100,26,24,100,3,13
21,dig,"dig 26 23",2,234,350,150,28,8,100,26,24,100,3,13
22,move,"move 4 12",3,239,350,150,28,8,100,26,24,100,4,12
23,dig,"dig 29 9",1,246,350,150,28,8,100,26,24,100,4,12
24,move,"move 26 23",2,251,350,150,28,8,100,26,23,100,4,12
25,move,"move 5 11",3,256,350,150,28,8,100,26,23,100,5,11
26,move,"move 29 9",1,261,350,150,29,9,100,26,23,100,5,11
27,dig,"dig 26 22",2,268,350,150,29,9,100,26,23,100,5,11
28,dig,"dig 6 10",3,275,350,150,29,9,100,26,23,100,5,11
29,move,"move 28 10",1,280,350,150,28,10,100,26,23,100,5,11
30,move,"move 26 22",2,285,350,150,28,10,100,26,22,100,5,11
31,move,"move 6 10",3,290,350,150,28,10,100,26,22,100,6,10
32,move,"move 27 11",1,295,350,150,27,11,100,26,22,100,6,10
33,banana,"banana 24 17",2,391,350,150,27,11,100,26,22,100,6,10
34,dig,"dig 7 9",3,398,350,150,27,11,100,26,22,100,6,10
35,dig,"dig 26 12",1,405,350,150,27,11,100,26,22,100,6,10
36,banana,"banana 23 17",2,466,350,150,27,11,100,26,22,100,6,10
37,move,"move 7 9",3,471,350,150,27,11,100,26,22,100,7,9
38,move,"move 26 12",1,476,350,150,26,12,100,26,22,100,7,9
39,dig,"dig 26 21",2,483,350,150,26,12,100,26,22,100,7,9
40,move,"move 8 10",3,488,350,150,26,12,100,26,22,100,8,10
41,move,"move 25 13",1,493,350,150,25,13,100,26,22,100,8,10
42,dig,"dig 25 21",2,500,350,150,25,13,100,26,22,100,8,10
43,move,"move 9 10",3,505,350,150,25,13,100,26,22,100,9,10
44,move,"move 25 14",1,510,350,150,25,14,100,26,22,100,9,10
45,move,"move 25 21",2,515,350,150,25,14,100,25,21,100,9,10
46,dig,"dig 10 11",3,522,350,150,25,14,100,25,21,100,9,10
47,move,"move 24 15",1,527,350,150,24,15,100,25,21,100,9,10
48,dig,"dig 25 20",2,534,350,150,24,15,100,25,21,100,9,10
49,move,"move 10 11",3,539,350,150,24,15,100,25,21,100,10,11
50,move,"move 23 16",1,539,350,150,24,15,100,25,21,100,10,11
51,move,"move 25 20",2,544,350,150,24,15,100,25,20,100,10,11
52,snowball,"snowball 14 14",3,561,350,150,24,15,100,25,20,100,10,11
53,move,"move 23 16",1,561,350,150,24,15,100,25,20,100,10,11
54,banana,"banana 20 17",2,644,350,150,24,15,100,25,20,100,10,11
55,dig,"dig 11 11",3,651,350,150,24,15,100,25,20,100,10,11
56,move,"move 23 16",1,651,350,150,24,15,100,25,20,100,10,11
57,move,"move 24 19",2,654,342,142,24,15,100,24,19,100,10,11
58,snowball,"snowball 14 14",3,668,334,134,24,15,100,24,19,100,10,11
59,move,"move 23 16",1,668,334,134,24,15,100,24,19,100,10,11
60,move,"move 23 19",2,670,326,126,24,15,100,23,19,100,10,11
61,move,"move 11 11",3,675,326,126,24,15,100,23,19,100,11,11
62,move,"move 23 16",1,680,326,126,23,16,100,23,19,100,11,11
63,move,"move 22 19",2,680,326,126,23,16,100,23,19,100,11,11
64,snowball,"snowball 14 14",3,695,318,118,23,16,100,23,19,100,11,11
65,shoot,"shoot W",1,711,318,118,23,16,100,23,19,100,11,11
66,move,"move 22 19",2,708,310,110,23,16,100,23,19,100,11,11
67,move,"move 12 12",3,713,310,110,23,16,100,23,19,100,12,12
68,shoot,"shoot W",1,729,310,110,23,16,100,23,19,100,12,12
69,dig,"dig 22 20",2,733,302,102,23,16,100,23,19,100,12,12
70,move,"move 13 13",3,735,291,102,23,16,100,23,19,89,13,13
71,shoot,"shoot W",1,751,291,102,23,16,100,23,19,89,13,13
72,shoot,"shoot NW",2,764,283,94,23,16,100,23,19,89,13,13
73,shoot,"shoot SE",3,773,263,94,23,16,100,23,19,69,13,13
74,shoot,"shoot W",1,787,255,94,23,16,92,23,19,69,13,13
75,shoot,"shoot NW",2,800,247,86,23,16,92,23,19,69,13,13
76,shoot,"shoot SE",3,809,227,86,23,16,92,23,19,49,13,13
77,shoot,"shoot W",1,823,219,86,23,16,84,23,19,49,13,13
78,shoot,"shoot NW",2,836,211,78,23,16,84,23,19,49,13,13
79,shoot,"shoot SE",3,849,203,78,23,16,84,23,19,41,13,13
80,shoot,"shoot W",1,863,195,78,23,16,76,23,19,41,13,13
81,shoot,"shoot NW",2,876,187,70,23,16,76,23,19,41,13,13
82,shoot,"shoot SE",3,889,179,70,23,16,76,23,19,33,13,13
83,shoot,"shoot W",1,903,171,70,23,16,68,23,19,33,13,13
