Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
1,null,"null",1,116,350,150,8,28,100,8,4,100,31,16
2,move,"move 9 27",1,121,350,150,9,27,100,8,4,100,31,16
3,move,"move 9 5",2,126,350,150,9,27,100,9,5,100,31,16
4,move,"move 30 15",3,131,350,150,9,27,100,9,5,100,30,15
5,dig,"dig 10 26",1,138,350,150,9,27,100,9,5,100,30,15
6,dig,"dig 10 6",2,145,350,150,9,27,100,9,5,100,30,15
7,dig,"dig 29 15",3,152,350,150,9,27,100,9,5,100,30,15
8,move,"move 10 26",1,157,350,150,10,26,100,9,5,100,30,15
9,move,"move 10 6",2,162,350,150,10,26,100,10,6,100,30,15
10,move,"move 29 15",3,167,350,150,10,26,100,10,6,100,29,15
11,dig,"dig 11 25",1,174,350,150,10,26,100,10,6,100,29,15
12,move,"move 11 7",2,179,350,150,10,26,100,11,7,100,29,15
13,move,"move 28 15",3,184,350,150,10,26,100,11,7,100,28,15
14,move,"move 11 25",1,189,350,150,11,25,100,11,7,100,28,15
15,move,"move 12 8",2,194,350,150,11,25,100,12,8,100,28,15
16,move,"move 27 15",3,199,350,150,11,25,100,12,8,100,27,15
17,dig,"dig 12 24",1,206,350,150,11,25,100,12,8,100,27,15
18,dig,"dig 13 9",2,213,350,150,11,25,100,12,8,100,27,15
19,move,"move 26 15",3,218,350,150,11,25,100,12,8,100,26,15
20,move,"move 12 24",1,223,350,150,12,24,100,12,8,100,26,15
21,move,"move 13 9",2,228,350,150,12,24,100,13,9,100,26,15
22,move,"move 25 15",3,233,350,150,12,24,100,13,9,100,25,15
23,move,"move 13 23",1,238,350,150,13,23,100,13,9,100,25,15
24,dig,"dig 13 10",2,245,350,150,13,23,100,13,9,100,25,15
25,move,"move 24 15",3,250,350,150,13,23,100,13,9,100,24,15
26,dig,"dig 13 22",1,257,350,150,13,23,100,13,9,100,24,15
27,move,"move 13 10",2,262,350,150,13,23,100,13,10,100,24,15
28,move,"move 23 15",3,267,350,150,13,23,100,13,10,100,23,15
29,move,"move 13 22",1,272,350,150,13,22,100,13,10,100,23,15
30,dig,"dig 13 11",2,272,350,150,13,22,100,13,10,100,23,15
31,dig,"dig 22 15",3,279,350,150,13,22,100,13,10,100,23,15
32,dig,"dig 13 21",1,286,350,150,13,22,100,13,10,100,23,15
33,dig,"dig 13 11",2,293,350,150,13,22,100,13,10,100,23,15
34,move,"move 22 15",3,298,350,150,13,22,100,13,10,100,22,15
35,move,"move 13 21",1,303,350,150,13,21,100,13,10,100,22,15
36,move,"move 13 11",2,297,330,150,13,21,100,13,10,80,22,15
37,snowball,"snowball 22 11",3,314,330,150,13,21,100,13,10,80,22,15
38,dig,"dig 13 20",1,321,330,150,13,21,100,13,10,80,22,15
39,move,"move 13 11",2,319,310,150,13,21,100,13,11,60,22,15
40,move,"move 21 15",3,324,310,150,13,21,100,13,11,60,21,15
41,move,"move 13 20",1,329,310,150,13,20,100,13,11,60,21,15
42,dig,"dig 13 12",2,322,290,150,13,20,100,13,11,40,21,15
43,snowball,"snowball 22 11",3,339,290,150,13,20,100,13,11,40,21,15
44,move,"move 13 19",1,344,290,150,13,19,100,13,11,40,21,15
45,banana,"banana 9 13",2,440,290,150,13,19,100,13,11,40,21,15
46,snowball,"snowball 21 19",3,457,290,150,13,19,100,13,11,40,21,15
47,dig,"dig 13 18",1,464,290,150,13,19,100,13,11,40,21,15
48,banana,"banana 10 13",2,532,290,150,13,19,100,13,11,40,21,15
49,move,"move 20 16",3,537,290,150,13,19,100,13,11,40,20,16
50,move,"move 13 18",1,542,290,150,13,18,100,13,11,40,20,16
51,banana,"banana 11 13",2,610,290,150,13,18,100,13,11,40,20,16
52,shoot,"shoot SW",2,624,282,150,13,18,92,13,11,40,20,16
53,shoot,"shoot SW",2,640,282,150,13,18,92,13,11,40,20,16
54,shoot,"shoot SW",2,642,282,150,13,18,92,13,11,40,20,16
55,move,"move 19 16",3,647,282,150,13,18,92,13,11,40,19,16
56,dig,"dig 13 17",1,654,282,150,13,18,92,13,11,40,19,16
57,dig,"dig 13 12",2,661,282,150,13,18,92,13,11,40,19,16
58,move,"move 18 16",3,666,282,150,13,18,92,13,11,40,18,16
59,move,"move 13 17",1,671,282,150,13,17,92,13,11,40,18,16
60,move,"move 13 12",2,676,282,150,13,17,92,13,12,40,18,16
61,move,"move 17 16",3,681,282,150,13,17,92,13,12,40,17,16
62,move,"move 13 16",1,689,292,160,13,16,92,13,12,40,17,16
63,move,"move 14 11",2,694,292,160,13,16,92,14,11,40,17,16
64,move,"move 18 15",3,699,292,160,13,16,92,14,11,40,18,15
65,move,"move 14 15",1,704,292,160,14,15,92,14,11,40,18,15
66,dig,"dig 15 11",2,711,292,160,14,15,92,14,11,40,18,15
67,dig,"dig 19 14",3,718,292,160,14,15,92,14,11,40,18,15
68,move,"move 15 14",1,723,292,160,15,14,92,14,11,40,18,15
69,move,"move 15 11",2,728,292,160,15,14,92,15,11,40,18,15
70,move,"move 19 14",3,733,292,160,15,14,92,15,11,40,19,14
