Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
1,null,"null",1,116,350,150,8,28,100,8,4,100,31,16
2,move,"move 9 27",1,121,350,150,9,27,100,8,4,100,31,16
3,move,"move 9 5",2,126,350,150,9,27,100,9,5,100,31,16
4,move,"move 30 17",3,131,350,150,9,27,100,9,5,100,30,17
5,dig,"dig 10 26",1,138,350,150,9,27,100,9,5,100,30,17
6,dig,"dig 10 6",2,145,350,150,9,27,100,9,5,100,30,17
7,dig,"dig 29 17",3,152,350,150,9,27,100,9,5,100,30,17
8,move,"move 10 26",1,157,350,150,10,26,100,9,5,100,30,17
9,move,"move 10 6",2,162,350,150,10,26,100,10,6,100,30,17
10,move,"move 29 17",3,167,350,150,10,26,100,10,6,100,29,17
11,move,"move 11 25",1,172,350,150,11,25,100,10,6,100,29,17
12,move,"move 11 7",2,177,350,150,11,25,100,11,7,100,29,17
13,dig,"dig 28 17",3,184,350,150,11,25,100,11,7,100,29,17
14,move,"move 12 24",1,189,350,150,12,24,100,11,7,100,29,17
15,move,"move 12 8",2,194,350,150,12,24,100,12,8,100,29,17
16,move,"move 28 17",3,199,350,150,12,24,100,12,8,100,28,17
17,move,"move 13 23",1,204,350,150,13,23,100,12,8,100,28,17
18,dig,"dig 13 9",2,211,350,150,13,23,100,12,8,100,28,17
19,dig,"dig 27 17",3,218,350,150,13,23,100,12,8,100,28,17
20,move,"move 14 22",1,223,350,150,14,22,100,12,8,100,28,17
21,move,"move 13 9",2,228,350,150,14,22,100,13,9,100,28,17
22,move,"move 27 17",3,233,350,150,14,22,100,13,9,100,27,17
23,move,"move 15 21",1,238,350,150,15,21,100,13,9,100,27,17
24,move,"move 14 10",2,243,350,150,15,21,100,14,10,100,27,17
25,dig,"dig 26 17",3,250,350,150,15,21,100,14,10,100,27,17
26,move,"move 16 20",1,255,350,150,16,20,100,14,10,100,27,17
27,move,"move 14 11",2,260,350,150,16,20,100,14,11,100,27,17
28,move,"move 26 17",3,265,350,150,16,20,100,14,11,100,26,17
29,move,"move 17 19",1,270,350,150,17,19,100,14,11,100,26,17
30,move,"move 14 12",2,275,350,150,17,19,100,14,12,100,26,17
31,move,"move 25 17",3,280,350,150,17,19,100,14,12,100,25,17
32,dig,"dig 18 18",1,287,350,150,17,19,100,14,12,100,25,17
33,move,"move 14 13",2,292,350,150,17,19,100,14,13,100,25,17
34,move,"move 24 17",3,297,350,150,17,19,100,14,13,100,24,17
35,move,"move 18 18",1,302,350,150,18,18,100,14,13,100,24,17
36,move,"move 14 14",2,296,330,150,18,18,100,14,13,80,24,17
37,move,"move 23 17",3,301,330,150,18,18,100,14,13,80,23,17
38,move,"move 18 17",1,309,340,160,18,17,100,14,13,80,23,17
39,move,"move 14 14",2,307,320,160,18,17,100,14,14,60,23,17
40,move,"move 22 16",3,312,320,160,18,17,100,14,14,60,22,16
41,move,"move 17 16",1,317,320,160,17,16,100,14,14,60,22,16
42,move,"move 14 15",2,317,320,160,17,16,100,14,14,60,22,16
43,snowball,"snowball 21 12",3,334,320,160,17,16,100,14,14,60,22,16
44,move,"move 16 15",1,339,320,160,16,15,100,14,14,60,22,16
45,move,"move 14 15",2,348,330,160,16,15,110,14,15,60,22,16
46,move,"move 21 15",3,353,330,160,16,15,110,14,15,60,21,15
47,shoot,"shoot N",3,369,330,160,16,15,110,14,15,60,21,15
48,shoot,"shoot N",3,385,330,160,16,15,110,14,15,60,21,15
49,shoot,"shoot N",3,401,330,160,16,15,110,14,15,60,21,15
50,shoot,"shoot N",3,414,322,160,16,15,110,14,15,52,21,15
51,shoot,"shoot N",3,423,302,160,16,15,110,14,15,32,21,15
52,move,"move 17 14",1,428,302,160,17,14,110,14,15,32,21,15
53,banana,"banana 10 13",2,522,294,160,17,14,110,14,15,24,21,15
54,snowball,"snowball 21 12",3,539,294,160,17,14,110,14,15,24,21,15
