Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
1,null,"null",1,116,350,150,24,4,100,24,28,100,1,16
2,move,"move 25 5",1,121,350,150,25,5,100,24,28,100,1,16
3,move,"move 25 27",2,126,350,150,25,5,100,25,27,100,1,16
4,move,"move 1 15",3,131,350,150,25,5,100,25,27,100,1,15
5,dig,"dig 26 6",1,138,350,150,25,5,100,25,27,100,1,15
6,dig,"dig 26 26",2,145,350,150,25,5,100,25,27,100,1,15
7,dig,"dig 2 14",3,152,350,150,25,5,100,25,27,100,1,15
8,move,"move 26 6",1,157,350,150,26,6,100,25,27,100,1,15
9,move,"move 26 26",2,162,350,150,26,6,100,26,26,100,1,15
10,move,"move 2 14",3,167,350,150,26,6,100,26,26,100,2,14
11,move,"move 27 7",1,172,350,150,27,7,100,26,26,100,2,14
12,dig,"dig 26 25",2,179,350,150,27,7,100,26,26,100,2,14
13,move,"move 3 13",3,184,350,150,27,7,100,26,26,100,3,13
14,move,"move 28 8",1,189,350,150,28,8,100,26,26,100,3,13
15,move,"move 26 25",2,194,350,150,28,8,100,26,25,100,3,13
16,move,"move 4 12",3,199,350,150,28,8,100,26,25,100,4,12
17,dig,"dig 29 9",1,206,350,150,28,8,100,26,25,100,4,12
18,dig,"dig 26 24",2,213,350,150,28,8,100,26,25,100,4,12
19,dig,"dig 5 11",3,220,350,150,28,8,100,26,25,100,4,12
20,move,"move 29 9",1,225,350,150,29,9,100,26,25,100,4,12
21,move,"move 26 24",2,230,350,150,29,9,100,26,24,100,4,12
22,move,"move 5 11",3,235,350,150,29,9,100,26,24,100,5,11
23,dig,"dig 30 10",1,242,350,150,29,9,100,26,24,100,5,11
24,dig,"dig 26 23",2,249,350,150,29,9,100,26,24,100,5,11
25,dig,"dig 6 10",3,256,350,150,29,9,100,26,24,100,5,11
26,dig,"dig 29 10",1,263,350,150,29,9,100,26,24,100,5,11
27,move,"move 26 23",2,268,350,150,29,9,100,26,23,100,5,11
28,move,"move 6 10",3,273,350,150,29,9,100,26,23,100,6,10
29,dig,"dig 28 10",1,280,350,150,29,9,100,26,23,100,6,10
30,invalid,"invalid",2,276,350,150,29,9,100,26,23,100,6,10
31,dig,"dig 7 9",3,283,350,150,29,9,100,26,23,100,6,10
32,move,"move 28 10",1,288,350,150,28,10,100,26,23,100,6,10
33,invalid,"invalid",2,284,350,150,28,10,100,26,23,100,6,10
34,move,"move 7 9",3,289,350,150,28,10,100,26,23,100,7,9
35,dig,"dig 27 11",1,296,350,150,28,10,100,26,23,100,7,9
36,invalid,"invalid",2,292,350,150,28,10,100,26,23,100,7,9
37,dig,"dig 8 9",3,299,350,150,28,10,100,26,23,100,7,9
38,dig,"dig 28 11",1,306,350,150,28,10,100,26,23,100,7,9
39,invalid,"invalid",2,302,350,150,28,10,100,26,23,100,7,9
40,move,"move 8 10",3,307,350,150,28,10,100,26,23,100,8,10
41,move,"move 28 11",1,312,350,150,28,11,100,26,23,100,8,10
42,invalid,"invalid",2,308,350,150,28,11,100,26,23,100,8,10
43,snowball,"snowball 13 12",3,325,350,150,28,11,100,26,23,100,8,10
44,move,"move 28 12",1,330,350,150,28,12,100,26,23,100,8,10
45,dig,"dig 25 22",2,337,350,150,28,12,100,26,23,100,8,10
46,move,"move 9 10",3,342,350,150,28,12,100,26,23,100,9,10
47,dig,"dig 27 13",1,349,350,150,28,12,100,26,23,100,9,10
48,move,"move 25 22",2,354,350,150,28,12,100,25,22,100,9,10
49,snowball,"snowball 13 13",3,371,350,150,28,12,100,25,22,100,9,10
50,move,"move 27 13",1,376,350,150,27,13,100,25,22,100,9,10
51,dig,"dig 24 21",2,383,350,150,27,13,100,25,22,100,9,10
52,move,"move 10 10",3,388,350,150,27,13,100,25,22,100,10,10
53,move,"move 26 14",1,393,350,150,26,14,100,25,22,100,10,10
54,move,"move 24 21",2,398,350,150,26,14,100,24,21,100,10,10
55,snowball,"snowball 13 14",3,415,350,150,26,14,100,24,21,100,10,10
56,dig,"dig 25 15",1,422,350,150,26,14,100,24,21,100,10,10
57,banana,"banana 21 16",2,497,350,150,26,14,100,24,21,100,10,10
58,dig,"dig 11 10",3,504,350,150,26,14,100,24,21,100,10,10
59,move,"move 25 15",1,509,350,150,25,15,100,24,21,100,10,10
60,invalid,"invalid",2,503,342,142,25,15,100,24,21,100,10,10
61,dig,"dig 11 11",3,507,334,134,25,15,100,24,21,100,10,10
62,shoot,"shoot W",1,520,326,126,25,15,100,24,21,100,10,10
63,invalid,"invalid",2,514,318,118,25,15,100,24,21,100,10,10
64,move,"move 11 11",3,516,310,110,25,15,100,24,21,100,11,11
65,shoot,"shoot W",1,532,310,110,25,15,100,24,21,100,11,11
66,invalid,"invalid",2,521,290,110,25,15,100,24,21,80,11,11
67,move,"move 12 11",3,526,290,110,25,15,100,24,21,80,12,11
68,shoot,"shoot W",1,526,290,110,25,15,100,24,21,80,12,11
69,invalid,"invalid",2,516,270,110,25,15,100,24,21,60,12,11
70,move,"move 13 11",3,518,262,102,25,15,100,24,21,60,13,11
71,shoot,"shoot W",1,518,262,102,25,15,100,24,21,60,13,11
72,invalid,"invalid",2,507,242,102,25,15,100,24,21,40,13,11
73,move,"move 14 11",3,512,242,102,25,15,100,24,21,40,14,11
74,shoot,"shoot W",1,512,242,102,25,15,100,24,21,40,14,11
75,invalid,"invalid",2,506,234,102,25,15,100,24,21,32,14,11
76,move,"move 15 12",3,508,226,94,25,15,100,24,21,32,15,12
77,shoot,"shoot W",1,508,226,94,25,15,100,24,21,32,15,12
78,invalid,"invalid",2,504,226,94,25,15,100,24,21,32,15,12
79,move,"move 16 12",3,509,226,94,25,15,100,24,21,32,16,12
80,shoot,"shoot W",1,509,226,94,25,15,100,24,21,32,16,12
81,invalid,"invalid",2,505,226,94,25,15,100,24,21,32,16,12
82,move,"move 17 12",3,507,218,86,25,15,100,24,21,32,17,12
83,shoot,"shoot W",1,507,218,86,25,15,100,24,21,32,17,12
84,invalid,"invalid",2,503,218,86,25,15,100,24,21,32,17,12
