Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
55,snowball,"snowball 26 15",3,443,370,160,18,17,110,15,15,100,22,16
56,move,"move 19 16",1,448,370,160,19,16,110,15,15,100,22,16
57,move,"move 16 15",2,453,370,160,19,16,110,16,15,100,22,16
58,dig,"dig 23 15",3,460,370,160,19,16,110,16,15,100,22,16
59,move,"move 20 15",1,465,370,160,20,15,110,16,15,100,22,16
60,move,"move 17 15",2,470,370,160,20,15,110,17,15,100,22,16
61,snowball,"snowball 26 15",3,487,370,160,20,15,110,17,15,100,22,16
62,dig,"dig 21 15",1,494,370,160,20,15,110,17,15,100,22,16
63,dig,"dig 18 15",2,501,370,160,20,15,110,17,15,100,22,16
64,move,"move 23 15",3,506,370,160,20,15,110,17,15,100,23,15
65,move,"move 21 15",1,511,370,160,21,15,110,17,15,100,23,15
66,move,"move 18 15",2,516,370,160,21,15,110,18,15,100,23,15
67,snowball,"snowball 26 15",3,533,370,160,21,15,110,18,15,100,23,15
68,move,"move 22 15",1,538,370,160,22,15,110,18,15,100,23,15
69,move,"move 19 15",2,543,370,160,22,15,110,19,15,100,23,15
70,dig,"dig 24 15",3,550,370,160,22,15,110,19,15,100,23,15
71,move,"move 21 16",1,555,370,160,21,16,110,19,15,100,23,15
72,move,"move 20 15",2,560,370,160,21,16,110,20,15,100,23,15
73,move,"move 24 15",3,565,370,160,21,16,110,20,15,100,24,15
74,move,"move 22 15",1,570,370,160,22,15,110,20,15,100,24,15
75,shoot,"shoot SE",3,586,370,160,22,15,110,20,15,100,24,15
76,shoot,"shoot SE",3,602,370,160,22,15,110,20,15,100,24,15
77,shoot,"shoot SE",3,615,362,160,22,15,110,20,15,92,24,15
78,shoot,"shoot SE",3,631,362,160,22,15,110,20,15,92,24,15
79,shoot,"shoot SE",3,647,362,160,22,15,110,20,15,92,24,15
80,move,"move 23 16",1,650,354,160,23,16,110,20,15,84,24,15
81,move,"move 21 16",2,650,354,160,23,16,110,20,15,84,24,15
82,shoot,"shoot SE",3,666,354,160,23,16,110,20,15,84,24,15
83,shoot,"shoot E",1,679,346,160,23,16,110,20,15,76,24,15
84,move,"move 21 16",2,684,346,160,23,16,110,21,16,76,24,15
85,shoot,"shoot SE",3,700,346,160,23,16,110,21,16,76,24,15
86,shoot,"shoot E",1,713,338,160,23,16,110,21,16,68,24,15
87,banana,"banana 25 16",2,746,320,153,23,16,110,21,16,57,24,15
88,shoot,"shoot SE",3,762,320,153,23,16,110,21,16,57,24,15
89,shoot,"shoot E",1,776,312,153,23,16,110,21,16,49,24,15
90,banana,"banana 25 16",2,774,294,146,23,16,110,21,16,38,24,15
91,shoot,"shoot SE",3,790,294,146,23,16,110,21,16,38,24,15
92,shoot,"shoot E",1,806,294,146,23,16,110,21,16,38,24,15
93,banana,"banana 25 16",2,844,276,139,23,16,110,21,16,27,24,15
94,move,"move 25 16",3,849,276,139,23,16,110,21,16,27,25,16
95,move,"move 24 17",1,854,276,139,24,17,110,21,16,27,25,16
96,move,"move 22 17",2,843,245,128,24,17,110,21,16,7,25,16
97,move,"move 25 17",3,848,245,128,24,17,110,21,16,7,25,17
98,move,"move 25 18",1,847,225,115,25,18,110,21,16,-13,25,17
99,move,"move 22 17",2,847,225,115,25,18,110,21,16,-13,25,17
100,shoot,"shoot S",1,860,217,107,25,18,110,21,16,-13,25,17
101,move,"move 22 17",2,865,217,107,25,18,110,22,17,-13,25,17
102,shoot,"shoot S",1,878,209,99,25,18,110,22,17,-13,25,17
103,dig,"dig 23 18",2,885,209,99,25,18,110,22,17,-13,25,17
104,shoot,"shoot S",1,899,201,91,25,18,110,22,17,-13,25,17
105,move,"move 23 18",2,904,201,91,25,18,110,23,18,-13,25,17
106,shoot,"shoot S",1,917,193,83,25,18,110,23,18,-13,25,17
107,move,"move 24 19",2,922,193,83,25,18,110,24,19,-13,25,17
108,shoot,"shoot S",1,935,185,75,25,18,110,24,19,-13,25,17
109,move,"move 25 20",2,940,185,75,25,18,110,25,20,-13,25,17
110,move,"move 25 19",1,943,177,75,25,19,102,25,20,-13,25,17
111,shoot,"shoot S",2,959,177,75,25,19,102,25,20,-13,25,17
112,move,"move 24 19",1,961,169,75,24,19,94,25,20,-13,25,17
113,shoot,"shoot S",2,977,169,75,24,19,94,25,20,-13,25,17
114,move,"move 25 19",1,979,161,75,25,19,86,25,20,-13,25,17
115,shoot,"shoot S",2,995,161,75,25,19,86,25,20,-13,25,17
116,move,"move 24 19",1,998,153,75,24,19,78,25,20,-13,25,17
117,shoot,"shoot S",2,1011,145,67,24,19,78,25,20,-13,25,17
118,shoot,"shoot N",1,1024,137,67,24,19,70,25,20,-13,25,17
119,shoot,"shoot S",2,1038,129,59,24,19,70,25,20,-13,25,17
120,shoot,"shoot N",1,1054,129,59,24,19,70,25,20,-13,25,17
121,shoot,"shoot W",2,1070,129,59,24,19,70,25,20,-13,25,17
122,shoot,"shoot N",1,1086,129,59,24,19,70,25,20,-13,25,17
123,shoot,"shoot W",2,1099,121,51,24,19,70,25,20,-13,25,17
124,shoot,"shoot N",1,1115,121,51,24,19,70,25,20,-13,25,17
125,shoot,"shoot W",2,1168,113,43,24,19,70,25,20,-13,25,17
126,shoot,"shoot N",1,1182,105,35,24,19,70,25,20,-13,25,17
127,invalid,"invalid",2,1175,97,27,24,19,70,25,20,-13,25,17
128,shoot,"shoot N",1,1188,89,19,24,19,70,25,20,-13,25,17
129,dig,"dig 26 19",2,1193,81,11,24,19,70,25,20,-13,25,17
130,shoot,"shoot N",1,1206,73,3,24,19,70,25,20,-13,25,17
131,move,"move 26 21",2,1210,70,-5,24,19,70,26,21,-13,25,17
132,move,"move 25 20",2,1215,70,-5,24,19,70,25,20,-13,25,17
133,move,"move 24 19",2,1220,70,-5,24,19,70,24,19,-13,25,17
134,shoot,"shoot NE",2,1233,62,-5,24,19,62,24,19,-13,25,17
135,shoot,"shoot NE",2,1247,54,-5,24,19,54,24,19,-13,25,17
136,shoot,"shoot NE",2,1260,46,-5,24,19,46,24,19,-13,25,17
137,shoot,"shoot NE",2,1262,46,-5,24,19,46,24,19,-13,25,17
138,shoot,"shoot N",2,1264,46,-5,24,19,46,24,19,-13,25,17
139,shoot,"shoot NW",2,1280,46,-5,24,19,46,24,19,-13,25,17
140,shoot,"shoot NW",2,1282,46,-5,24,19,46,24,19,-13,25,17
141,move,"move 23 18",2,1287,46,-5,24,19,46,23,18,-13,25,17
142,shoot,"shoot N",2,1289,46,-5,24,19,46,23,18,-13,25,17
143,move,"move 22 17",2,1294,46,-5,24,19,46,22,17,-13,25,17
144,shoot,"shoot E",2,1296,46,-5,24,19,46,22,17,-13,25,17
145,shoot,"shoot N",2,1298,46,-5,24,19,46,22,17,-13,25,17
146,move,"move 21 16",2,1303,46,-5,24,19,46,21,16,-13,25,17
147,shoot,"shoot E",2,1305,46,-5,24,19,46,21,16,-13,25,17
148,shoot,"shoot N",2,1321,46,-5,24,19,46,21,16,-13,25,17
149,shoot,"shoot N",2,1323,46,-5,24,19,46,21,16,-13,25,17
150,move,"move 20 15",2,1328,46,-5,24,19,46,20,15,-13,25,17
151,shoot,"shoot NE",2,1330,46,-5,24,19,46,20,15,-13,25,17
