Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
1,null,"null",1,116,350,150,24,4,100,24,28,100,1,16
2,move,"move 25 5",1,121,350,150,25,5,100,24,28,100,1,16
3,move,"move 25 27",2,126,350,150,25,5,100,25,27,100,1,16
4,move,"move 1 15",3,131,350,150,25,5,100,25,27,100,1,15
5,dig,"dig 26 6",1,138,350,150,25,5,100,25,27,100,1,15
6,dig,"dig 26 26",2,145,350,150,25,5,100,25,27,100,1,15
7,dig,"dig 2 14",3,152,350,150,25,5,100,25,27,100,1,15
8,move,"move 26 6",1,157,350,150,26,6,100,25,27,100,1,15
9,move,"move 26 26",2,162,350,150,26,6,100,26,26,100,1,15
10,move,"move 2 14",3,167,350,150,26,6,100,26,26,100,2,14
11,move,"move 27 7",1,172,350,150,27,7,100,26,26,100,2,14
12,move,"move 26 25",2,177,350,150,27,7,100,26,25,100,2,14
13,dig,"dig 3 13",3,184,350,150,27,7,100,26,25,100,2,14
14,move,"move 28 8",1,189,350,150,28,8,100,26,25,100,2,14
15,move,"move 26 24",2,194,350,150,28,8,100,26,24,100,2,14
16,dig,"dig 2 13",3,201,350,150,28,8,100,26,24,100,2,14
17,dig,"dig 29 9",1,208,350,150,28,8,100,26,24,100,2,14
18,move,"move 26 23",2,213,350,150,28,8,100,26,23,100,2,14
19,move,"move 2 13",3,218,350,150,28,8,100,26,23,100,2,13
20,move,"move 29 9",1,223,350,150,29,9,100,26,23,100,2,13
21,invalid,"invalid",2,219,350,150,29,9,100,26,23,100,2,13
22,dig,"dig 3 12",3,226,350,150,29,9,100,26,23,100,2,13
23,dig,"dig 29 10",1,233,350,150,29,9,100,26,23,100,2,13
24,invalid,"invalid",2,229,350,150,29,9,100,26,23,100,2,13
25,move,"move 3 12",3,234,350,150,29,9,100,26,23,100,3,12
26,move,"move 29 10",1,239,350,150,29,10,100,26,23,100,3,12
27,invalid,"invalid",2,235,350,150,29,10,100,26,23,100,3,12
28,dig,"dig 4 11",3,242,350,150,29,10,100,26,23,100,3,12
29,dig,"dig 28 11",1,249,350,150,29,10,100,26,23,100,3,12
30,invalid,"invalid",2,245,350,150,29,10,100,26,23,100,3,12
31,move,"move 4 11",3,250,350,150,29,10,100,26,23,100,4,11
32,dig,"dig 29 11",1,257,350,150,29,10,100,26,23,100,4,11
33,invalid,"invalid",2,253,350,150,29,10,100,26,23,100,4,11
34,move,"move 5 10",3,258,350,150,29,10,100,26,23,100,5,10
35,move,"move 29 11",1,263,350,150,29,11,100,26,23,100,5,10
36,invalid,"invalid",2,259,350,150,29,11,100,26,23,100,5,10
37,dig,"dig 6 9",3,266,350,150,29,11,100,26,23,100,5,10
38,dig,"dig 29 12",1,273,350,150,29,11,100,26,23,100,5,10
39,invalid,"invalid",2,269,350,150,29,11,100,26,23,100,5,10
40,move,"move 6 9",3,274,350,150,29,11,100,26,23,100,6,9
41,move,"move 29 12",1,279,350,150,29,12,100,26,23,100,6,9
42,invalid,"invalid",2,275,350,150,29,12,100,26,23,100,6,9
43,dig,"dig 7 10",3,282,350,150,29,12,100,26,23,100,6,9
44,move,"move 28 13",1,287,350,150,28,13,100,26,23,100,6,9
45,dig,"dig 25 22",2,294,350,150,28,13,100,26,23,100,6,9
46,move,"move 7 10",3,299,350,150,28,13,100,26,23,100,7,10
47,move,"move 27 14",1,304,350,150,27,14,100,26,23,100,7,10
48,move,"move 25 22",2,309,350,150,27,14,100,25,22,100,7,10
49,move,"move 8 11",3,314,350,150,27,14,100,25,22,100,8,11
50,dig,"dig 26 15",1,321,350,150,27,14,100,25,22,100,8,11
51,invalid,"invalid",2,317,350,150,27,14,100,25,22,100,8,11
52,move,"move 9 10",3,322,350,150,27,14,100,25,22,100,9,10
53,move,"move 26 15",1,327,350,150,26,15,100,25,22,100,9,10
54,invalid,"invalid",2,323,350,150,26,15,100,25,22,100,9,10
55,move,"move 10 9",3,328,350,150,26,15,100,25,22,100,10,9
56,move,"move 25 16",1,328,350,150,26,15,100,25,22,100,10,9
57,invalid,"invalid",2,324,350,150,26,15,100,25,22,100,10,9
58,dig,"dig 11 10",3,331,350,150,26,15,100,25,22,100,10,9
59,move,"move 25 16",1,331,350,150,26,15,100,25,22,100,10,9
60,invalid,"invalid",2,327,350,150,26,15,100,25,22,100,10,9
61,move,"move 11 10",3,332,350,150,26,15,100,25,22,100,11,10
62,move,"move 25 16",1,332,350,150,26,15,100,25,22,100,11,10
63,invalid,"invalid",2,328,350,150,26,15,100,25,22,100,11,10
64,move,"move 12 10",3,333,350,150,26,15,100,25,22,100,12,10
65,move,"move 25 16",1,333,350,150,26,15,100,25,22,100,12,10
66,move,"move 25 21",2,338,350,150,26,15,100,25,21,100,12,10
67,move,"move 13 11",3,343,350,150,26,15,100,25,21,100,13,11
68,move,"move 25 16",1,343,350,150,26,15,100,25,21,100,13,11
69,invalid,"invalid",2,339,350,150,26,15,100,25,21,100,13,11
70,move,"move 14 11",3,344,350,150,26,15,100,25,21,100,14,11
71,move,"move 25 16",1,344,350,150,26,15,100,25,21,100,14,11
72,invalid,"invalid",2,340,350,150,26,15,100,25,21,100,14,11
73,dig,"dig 15 11",3,347,350,150,26,15,100,25,21,100,14,11
74,move,"move 25 16",1,352,350,150,25,16,100,25,21,100,14,11
75,invalid,"invalid",2,346,342,142,25,16,100,25,21,100,14,11
76,move,"move 15 11",3,348,334,134,25,16,100,25,21,100,15,11
77,shoot,"shoot NW",1,361,326,126,25,16,100,25,21,100,15,11
78,invalid,"invalid",2,355,318,118,25,16,100,25,21,100,15,11
79,snowball,"snowball 19 14",3,369,310,110,25,16,100,25,21,100,15,11
80,shoot,"shoot NW",1,385,310,110,25,16,100,25,21,100,15,11
81,invalid,"invalid",2,381,310,110,25,16,100,25,21,100,15,11
82,dig,"dig 16 11",3,385,302,102,25,16,100,25,21,100,15,11
83,shoot,"shoot NW",1,399,294,94,25,16,100,25,21,100,15,11
84,invalid,"invalid",2,395,294,94,25,16,100,25,21,100,15,11
