Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
1,null,"null",1,116,350,150,8,28,100,8,4,100,31,16
2,move,"move 9 27",1,121,350,150,9,27,100,8,4,100,31,16
3,move,"move 9 5",2,126,350,150,9,27,100,9,5,100,31,16
4,move,"move 30 16",3,131,350,150,9,27,100,9,5,100,30,16
5,dig,"dig 10 26",1,138,350,150,9,27,100,9,5,100,30,16
6,dig,"dig 10 6",2,145,350,150,9,27,100,9,5,100,30,16
7,dig,"dig 29 16",3,152,350,150,9,27,100,9,5,100,30,16
8,move,"move 10 26",1,157,350,150,10,26,100,9,5,100,30,16
9,move,"move 10 6",2,162,350,150,10,26,100,10,6,100,30,16
10,move,"move 29 16",3,167,350,150,10,26,100,10,6,100,29,16
11,dig,"dig 11 25",1,174,350,150,10,26,100,10,6,100,29,16
12,dig,"dig 11 7",2,181,350,150,10,26,100,10,6,100,29,16
13,dig,"dig 28 16",3,188,350,150,10,26,100,10,6,100,29,16
14,move,"move 11 25",1,193,350,150,11,25,100,10,6,100,29,16
15,move,"move 11 7",2,198,350,150,11,25,100,11,7,100,29,16
16,move,"move 28 16",3,203,350,150,11,25,100,11,7,100,28,16
17,dig,"dig 12 24",1,210,350,150,11,25,100,11,7,100,28,16
18,dig,"dig 12 8",2,217,350,150,11,25,100,11,7,100,28,16
19,dig,"dig 27 16",3,224,350,150,11,25,100,11,7,100,28,16
20,move,"move 12 24",1,229,350,150,12,24,100,11,7,100,28,16
21,move,"move 12 8",2,234,350,150,12,24,100,12,8,100,28,16
22,move,"move 27 16",3,239,350,150,12,24,100,12,8,100,27,16
23,dig,"dig 13 23",1,246,350,150,12,24,100,12,8,100,27,16
