Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
1,null,"null",1,116,350,150,8,28,100,8,4,100,31,16
2,move,"move 9 27",1,121,350,150,9,27,100,8,4,100,31,16
3,move,"move 9 5",2,126,350,150,9,27,100,9,5,100,31,16
4,move,"move 30 17",3,131,350,150,9,27,100,9,5,100,30,17
5,dig,"dig 10 26",1,138,350,150,9,27,100,9,5,100,30,17
6,dig,"dig 10 6",2,145,350,150,9,27,100,9,5,100,30,17
7,dig,"dig 29 17",3,152,350,150,9,27,100,9,5,100,30,17
8,move,"move 10 26",1,157,350,150,10,26,100,9,5,100,30,17
9,move,"move 10 6",2,162,350,150,10,26,100,10,6,100,30,17
10,move,"move 29 17",3,167,350,150,10,26,100,10,6,100,29,17
11,move,"move 11 25",1,172,350,150,11,25,100,10,6,100,29,17
12,move,"move 11 7",2,177,350,150,11,25,100,11,7,100,29,17
13,dig,"dig 28 17",3,184,350,150,11,25,100,11,7,100,29,17
14,move,"move 12 24",1,189,350,150,12,24,100,11,7,100,29,17
15,move,"move 12 8",2,194,350,150,12,24,100,12,8,100,29,17
16,move,"move 28 17",3,199,350,150,12,24,100,12,8,100,28,17
17,move,"move 13 23",1,204,350,150,13,23,100,12,8,100,28,17
18,move,"move 13 9",2,209,350,150,13,23,100,13,9,100,28,17
19,dig,"dig 27 17",3,216,350,150,13,23,100,13,9,100,28,17
20,move,"move 14 22",1,221,350,150,14,22,100,13,9,100,28,17
21,dig,"dig 14 10",2,228,350,150,14,22,100,13,9,100,28,17
22,move,"move 27 17",3,233,350,150,14,22,100,13,9,100,27,17
23,move,"move 15 21",1,238,350,150,15,21,100,13,9,100,27,17
24,move,"move 14 10",2,243,350,150,15,21,100,14,10,100,27,17
25,dig,"dig 26 17",3,250,350,150,15,21,100,14,10,100,27,17
26,dig,"dig 16 20",1,257,350,150,15,21,100,14,10,100,27,17
27,dig,"dig 14 11",2,264,350,150,15,21,100,14,10,100,27,17
28,move,"move 26 17",3,269,350,150,15,21,100,14,10,100,26,17
29,move,"move 16 20",1,274,350,150,16,20,100,14,10,100,26,17
30,move,"move 14 11",2,279,350,150,16,20,100,14,11,100,26,17
31,dig,"dig 25 17",3,286,350,150,16,20,100,14,11,100,26,17
32,dig,"dig 17 19",1,293,350,150,16,20,100,14,11,100,26,17
33,dig,"dig 14 12",2,300,350,150,16,20,100,14,11,100,26,17
34,snowball,"snowball 28 13",3,317,350,150,16,20,100,14,11,100,26,17
35,move,"move 17 19",1,322,350,150,17,19,100,14,11,100,26,17
36,move,"move 14 12",2,327,350,150,17,19,100,14,12,100,26,17
37,move,"move 25 17",3,332,350,150,17,19,100,14,12,100,25,17
38,move,"move 18 18",1,337,350,150,18,18,100,14,12,100,25,17
39,move,"move 14 13",2,342,350,150,18,18,100,14,13,100,25,17
40,snowball,"snowball 28 13",3,359,350,150,18,18,100,14,13,100,25,17
41,move,"move 18 17",1,368,360,160,18,17,100,14,13,100,25,17
42,move,"move 14 14",2,373,360,160,18,17,100,14,14,100,25,17
43,dig,"dig 24 16",3,380,360,160,18,17,100,14,14,100,25,17
44,move,"move 17 16",1,385,360,160,17,16,100,14,14,100,25,17
45,move,"move 14 15",2,393,370,160,17,16,110,14,15,100,25,17
46,snowball,"snowball 28 13",3,410,370,160,17,16,110,14,15,100,25,17
47,dig,"dig 18 15",1,417,370,160,17,16,110,14,15,100,25,17
48,move,"move 15 14",2,422,370,160,17,16,110,15,14,100,25,17
49,dig,"dig 26 16",3,429,370,160,17,16,110,15,14,100,25,17
50,move,"move 18 15",1,434,370,160,18,15,110,15,14,100,25,17
51,move,"move 16 13",2,439,370,160,18,15,110,16,13,100,25,17
52,move,"move 26 16",3,444,370,160,18,15,110,16,13,100,26,16
53,move,"move 19 14",1,449,370,160,19,14,110,16,13,100,26,16
54,shoot,"shoot NE",3,465,370,160,19,14,110,16,13,100,26,16
