Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
1,null,"null",1,116,350,150,24,4,100,24,28,100,1,16
2,move,"move 25 5",1,121,350,150,25,5,100,24,28,100,1,16
3,move,"move 25 27",2,126,350,150,25,5,100,25,27,100,1,16
4,move,"move 1 15",3,131,350,150,25,5,100,25,27,100,1,15
5,dig,"dig 26 6",1,138,350,150,25,5,100,25,27,100,1,15
6,dig,"dig 26 26",2,145,350,150,25,5,100,25,27,100,1,15
7,dig,"dig 2 14",3,152,350,150,25,5,100,25,27,100,1,15
8,move,"move 26 6",1,157,350,150,26,6,100,25,27,100,1,15
9,move,"move 26 26",2,162,350,150,26,6,100,26,26,100,1,15
10,move,"move 2 14",3,167,350,150,26,6,100,26,26,100,2,14
11,dig,"dig 27 7",1,174,350,150,26,6,100,26,26,100,2,14
12,move,"move 26 25",2,179,350,150,26,6,100,26,25,100,2,14
13,dig,"dig 2 13",3,186,350,150,26,6,100,26,25,100,2,14
14,move,"move 27 7",1,191,350,150,27,7,100,26,25,100,2,14
15,move,"move 26 24",2,196,350,150,27,7,100,26,24,100,2,14
16,dig,"dig 3 13",3,203,350,150,27,7,100,26,24,100,2,14
17,move,"move 28 8",1,208,350,150,28,8,100,26,24,100,2,14
18,move,"move 26 23",2,213,350,150,28,8,100,26,23,100,2,14
19,move,"move 3 13",3,218,350,150,28,8,100,26,23,100,3,13
20,move,"move 29 9",1,223,350,150,29,9,100,26,23,100,3,13
21,invalid,"invalid",2,219,350,150,29,9,100,26,23,100,3,13
22,dig,"dig 4 12",3,226,350,150,29,9,100,26,23,100,3,13
23,move,"move 30 10",1,231,350,150,30,10,100,26,23,100,3,13
24,invalid,"invalid",2,227,350,150,30,10,100,26,23,100,3,13
25,move,"move 4 12",3,232,350,150,30,10,100,26,23,100,4,12
26,move,"move 30 11",1,237,350,150,30,11,100,26,23,100,4,12
27,invalid,"invalid",2,233,350,150,30,11,100,26,23,100,4,12
28,dig,"dig 5 11",3,240,350,150,30,11,100,26,23,100,4,12
29,move,"move 29 12",1,245,350,150,29,12,100,26,23,100,4,12
30,invalid,"invalid",2,241,350,150,29,12,100,26,23,100,4,12
31,move,"move 5 11",3,246,350,150,29,12,100,26,23,100,5,11
32,move,"move 28 13",1,251,350,150,28,13,100,26,23,100,5,11
33,invalid,"invalid",2,247,350,150,28,13,100,26,23,100,5,11
34,dig,"dig 6 10",3,254,350,150,28,13,100,26,23,100,5,11
35,move,"move 28 14",1,254,350,150,28,13,100,26,23,100,5,11
36,invalid,"invalid",2,250,350,150,28,13,100,26,23,100,5,11
37,move,"move 6 10",3,255,350,150,28,13,100,26,23,100,6,10
38,move,"move 27 14",1,255,350,150,28,13,100,26,23,100,6,10
39,invalid,"invalid",2,251,350,150,28,13,100,26,23,100,6,10
40,dig,"dig 7 10",3,258,350,150,28,13,100,26,23,100,6,10
41,move,"move 27 14",1,258,350,150,28,13,100,26,23,100,6,10
42,invalid,"invalid",2,254,350,150,28,13,100,26,23,100,6,10
43,dig,"dig 7 11",3,261,350,150,28,13,100,26,23,100,6,10
44,move,"move 27 14",1,261,350,150,28,13,100,26,23,100,6,10
45,invalid,"invalid",2,257,350,150,28,13,100,26,23,100,6,10
46,move,"move 7 11",3,262,350,150,28,13,100,26,23,100,7,11
47,move,"move 27 14",1,262,350,150,28,13,100,26,23,100,7,11
48,invalid,"invalid",2,258,350,150,28,13,100,26,23,100,7,11
49,dig,"dig 8 12",3,265,350,150,28,13,100,26,23,100,7,11
50,move,"move 27 14",1,265,350,150,28,13,100,26,23,100,7,11
51,invalid,"invalid",2,261,350,150,28,13,100,26,23,100,7,11
52,move,"move 8 12",3,266,350,150,28,13,100,26,23,100,8,12
53,move,"move 28 14",1,271,350,150,28,14,100,26,23,100,8,12
54,move,"move 26 22",2,274,342,142,28,14,100,26,22,100,8,12
55,move,"move 9 11",3,276,334,134,28,14,100,26,22,100,9,11
56,move,"move 27 15",1,278,326,126,27,15,100,26,22,100,9,11
57,invalid,"invalid",2,272,318,118,27,15,100,26,22,100,9,11
58,move,"move 10 11",3,274,310,110,27,15,100,26,22,100,10,11
59,move,"move 27 16",1,279,310,110,27,16,100,26,22,100,10,11
60,invalid,"invalid",2,275,310,110,27,16,100,26,22,100,10,11
61,move,"move 11 11",3,277,302,102,27,16,100,26,22,100,11,11
62,move,"move 27 15",1,282,302,102,27,15,100,26,22,100,11,11
63,invalid,"invalid",2,278,302,102,27,15,100,26,22,100,11,11
64,dig,"dig 12 11",3,283,294,94,27,15,100,26,22,100,11,11
65,move,"move 27 16",1,288,294,94,27,16,100,26,22,100,11,11
66,invalid,"invalid",2,284,294,94,27,16,100,26,22,100,11,11
67,move,"move 12 11",3,286,286,86,27,16,100,26,22,100,12,11
68,move,"move 27 15",1,291,286,86,27,15,100,26,22,100,12,11
69,invalid,"invalid",2,287,286,86,27,15,100,26,22,100,12,11
70,dig,"dig 13 11",3,291,278,78,27,15,100,26,22,100,12,11
71,move,"move 27 16",1,296,278,78,27,16,100,26,22,100,12,11
72,invalid,"invalid",2,292,278,78,27,16,100,26,22,100,12,11
73,move,"move 13 11",3,295,270,70,27,16,100,26,22,100,13,11
74,move,"move 27 15",1,300,270,70,27,15,100,26,22,100,13,11
75,invalid,"invalid",2,296,270,70,27,15,100,26,22,100,13,11
76,move,"move 14 12",3,298,262,62,27,15,100,26,22,100,14,12
77,move,"move 27 16",1,303,262,62,27,16,100,26,22,100,14,12
78,invalid,"invalid",2,299,262,62,27,16,100,26,22,100,14,12
79,dig,"dig 15 12",3,303,254,54,27,16,100,26,22,100,14,12
80,move,"move 27 15",1,308,254,54,27,15,100,26,22,100,14,12
81,invalid,"invalid",2,304,254,54,27,15,100,26,22,100,14,12
82,move,"move 15 12",3,307,246,46,27,15,100,26,22,100,15,12
83,move,"move 27 16",1,312,246,46,27,16,100,26,22,100,15,12
84,invalid,"invalid",2,308,246,46,27,16,100,26,22,100,15,12
85,dig,"dig 16 12",3,312,238,38,27,16,100,26,22,100,15,12
