Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
1,null,"null",1,116,350,150,24,4,100,24,28,100,1,16
2,move,"move 25 5",1,121,350,150,25,5,100,24,28,100,1,16
3,move,"move 25 27",2,126,350,150,25,5,100,25,27,100,1,16
4,move,"move 1 15",3,131,350,150,25,5,100,25,27,100,1,15
5,dig,"dig 26 6",1,138,350,150,25,5,100,25,27,100,1,15
6,dig,"dig 26 26",2,145,350,150,25,5,100,25,27,100,1,15
7,dig,"dig 2 14",3,152,350,150,25,5,100,25,27,100,1,15
8,move,"move 26 6",1,157,350,150,26,6,100,25,27,100,1,15
9,move,"move 26 26",2,162,350,150,26,6,100,26,26,100,1,15
10,move,"move 2 14",3,167,350,150,26,6,100,26,26,100,2,14
11,dig,"dig 27 7",1,174,350,150,26,6,100,26,26,100,2,14
12,dig,"dig 26 25",2,181,350,150,26,6,100,26,26,100,2,14
13,move,"move 2 13",3,186,350,150,26,6,100,26,26,100,2,13
14,move,"move 27 7",1,191,350,150,27,7,100,26,26,100,2,13
15,move,"move 26 25",2,196,350,150,27,7,100,26,25,100,2,13
16,move,"move 3 12",3,201,350,150,27,7,100,26,25,100,3,12
17,move,"move 28 8",1,206,350,150,28,8,100,26,25,100,3,12
18,move,"move 26 24",2,211,350,150,28,8,100,26,24,100,3,12
19,move,"move 4 11",3,216,350,150,28,8,100,26,24,100,4,11
20,dig,"dig 29 9",1,223,350,150,28,8,100,26,24,100,4,11
21,dig,"dig 26 23",2,230,350,150,28,8,100,26,24,100,4,11
22,dig,"dig 5 10",3,237,350,150,28,8,100,26,24,100,4,11
23,move,"move 29 9",1,242,350,150,29,9,100,26,24,100,4,11
24,move,"move 26 23",2,247,350,150,29,9,100,26,23,100,4,11
25,move,"move 5 10",3,252,350,150,29,9,100,26,23,100,5,10
26,dig,"dig 29 10",1,259,350,150,29,9,100,26,23,100,5,10
27,invalid,"invalid",2,255,350,150,29,9,100,26,23,100,5,10
28,dig,"dig 6 9",3,262,350,150,29,9,100,26,23,100,5,10
29,move,"move 29 10",1,267,350,150,29,10,100,26,23,100,5,10
30,invalid,"invalid",2,263,350,150,29,10,100,26,23,100,5,10
31,move,"move 6 9",3,268,350,150,29,10,100,26,23,100,6,9
32,move,"move 28 11",1,273,350,150,28,11,100,26,23,100,6,9
33,invalid,"invalid",2,269,350,150,28,11,100,26,23,100,6,9
34,dig,"dig 7 8",3,276,350,150,28,11,100,26,23,100,6,9
35,move,"move 27 12",1,281,350,150,27,12,100,26,23,100,6,9
36,invalid,"invalid",2,277,350,150,27,12,100,26,23,100,6,9
37,move,"move 7 8",3,282,350,150,27,12,100,26,23,100,7,8
38,dig,"dig 26 13",1,289,350,150,27,12,100,26,23,100,7,8
39,dig,"dig 25 22",2,296,350,150,27,12,100,26,23,100,7,8
40,move,"move 8 9",3,301,350,150,27,12,100,26,23,100,8,9
41,move,"move 26 13",1,306,350,150,26,13,100,26,23,100,8,9
42,move,"move 25 22",2,311,350,150,26,13,100,25,22,100,8,9
43,snowball,"snowball 13 11",3,328,350,150,26,13,100,25,22,100,8,9
44,dig,"dig 25 14",1,335,350,150,26,13,100,25,22,100,8,9
45,dig,"dig 24 21",2,342,350,150,26,13,100,25,22,100,8,9
46,dig,"dig 9 9",3,349,350,150,26,13,100,25,22,100,8,9
47,move,"move 25 14",1,354,350,150,25,14,100,25,22,100,8,9
48,move,"move 24 21",2,359,350,150,25,14,100,24,21,100,8,9
49,dig,"dig 9 10",3,366,350,150,25,14,100,24,21,100,8,9
50,move,"move 24 15",1,371,350,150,24,15,100,24,21,100,8,9
51,invalid,"invalid",2,367,350,150,24,15,100,24,21,100,8,9
52,move,"move 9 10",3,372,350,150,24,15,100,24,21,100,9,10
53,move,"move 23 16",1,377,350,150,23,16,100,24,21,100,9,10
54,dig,"dig 23 20",2,384,350,150,23,16,100,24,21,100,9,10
55,snowball,"snowball 13 13",3,401,350,150,23,16,100,24,21,100,9,10
56,move,"move 22 17",1,406,350,150,22,17,100,24,21,100,9,10
57,move,"move 23 20",2,411,350,150,22,17,100,23,20,100,9,10
58,dig,"dig 10 10",3,418,350,150,22,17,100,23,20,100,9,10
59,move,"move 21 17",1,423,350,150,21,17,100,23,20,100,9,10
60,move,"move 22 19",2,428,350,150,21,17,100,22,19,100,9,10
61,dig,"dig 10 11",3,435,350,150,21,17,100,22,19,100,9,10
62,move,"move 20 18",1,435,350,150,21,17,100,22,19,100,9,10
63,banana,"banana 17 16",2,534,342,142,21,17,100,22,19,100,9,10
64,move,"move 10 11",3,536,334,134,21,17,100,22,19,100,10,11
65,move,"move 20 18",1,533,326,126,21,17,100,22,19,100,10,11
66,banana,"banana 17 16",2,597,318,118,21,17,100,22,19,100,10,11
67,snowball,"snowball 13 14",3,611,310,110,21,17,100,22,19,100,10,11
68,move,"move 20 18",1,616,310,110,20,18,100,22,19,100,10,11
69,banana,"banana 17 16",2,682,310,110,20,18,100,22,19,100,10,11
70,move,"move 11 11",3,687,310,110,20,18,100,22,19,100,11,11
71,dig,"dig 19 18",1,687,310,110,20,18,100,22,19,100,11,11
72,move,"move 21 18",2,692,310,110,20,18,100,21,18,100,11,11
73,dig,"dig 12 12",3,699,310,110,20,18,100,21,18,100,11,11
74,shoot,"shoot W",1,708,290,110,20,18,100,21,18,80,11,11
75,move,"move 20 19",2,713,290,110,20,18,100,20,19,80,11,11
76,move,"move 12 12",3,716,282,102,20,18,100,20,19,80,12,12
77,shoot,"shoot W",1,709,262,102,20,18,100,20,19,60,12,12
78,shoot,"shoot NW",2,706,254,102,20,18,92,20,19,60,12,12
79,move,"move 13 13",3,709,246,94,20,18,92,20,19,60,13,13
80,shoot,"shoot W",1,718,226,94,20,18,92,20,19,40,13,13
81,shoot,"shoot NW",2,731,218,94,20,18,84,20,19,40,13,13
82,move,"move 14 13",3,734,210,86,20,18,84,20,19,40,14,13
83,shoot,"shoot W",1,747,202,86,20,18,84,20,19,32,14,13
