Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
1,null,"null",1,116,350,150,8,28,100,8,4,100,31,16
2,move,"move 9 27",1,121,350,150,9,27,100,8,4,100,31,16
3,move,"move 9 5",2,126,350,150,9,27,100,9,5,100,31,16
4,move,"move 30 15",3,131,350,150,9,27,100,9,5,100,30,15
5,dig,"dig 10 26",1,138,350,150,9,27,100,9,5,100,30,15
6,dig,"dig 10 6",2,145,350,150,9,27,100,9,5,100,30,15
7,dig,"dig 29 15",3,152,350,150,9,27,100,9,5,100,30,15
8,move,"move 10 26",1,157,350,150,10,26,100,9,5,100,30,15
9,move,"move 10 6",2,162,350,150,10,26,100,10,6,100,30,15
10,move,"move 29 15",3,167,350,150,10,26,100,10,6,100,29,15
11,dig,"dig 11 25",1,174,350,150,10,26,100,10,6,100,29,15
12,move,"move 11 7",2,179,350,150,10,26,100,11,7,100,29,15
13,move,"move 28 15",3,184,350,150,10,26,100,11,7,100,28,15
14,move,"move 11 25",1,189,350,150,11,25,100,11,7,100,28,15
15,move,"move 12 8",2,194,350,150,11,25,100,12,8,100,28,15
16,move,"move 27 15",3,199,350,150,11,25,100,12,8,100,27,15
17,dig,"dig 12 24",1,206,350,150,11,25,100,12,8,100,27,15
18,move,"move 13 9",2,211,350,150,11,25,100,13,9,100,27,15
19,dig,"dig 26 15",3,218,350,150,11,25,100,13,9,100,27,15
20,move,"move 12 24",1,223,350,150,12,24,100,13,9,100,27,15
21,dig,"dig 13 10",2,230,350,150,12,24,100,13,9,100,27,15
22,move,"move 26 15",3,235,350,150,12,24,100,13,9,100,26,15
23,dig,"dig 13 23",1,242,350,150,12,24,100,13,9,100,26,15
