Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
1,null,"null",1,116,350,150,24,4,100,24,28,100,1,16
2,move,"move 25 5",1,121,350,150,25,5,100,24,28,100,1,16
3,move,"move 25 27",2,126,350,150,25,5,100,25,27,100,1,16
4,move,"move 1 15",3,131,350,150,25,5,100,25,27,100,1,15
5,dig,"dig 26 6",1,138,350,150,25,5,100,25,27,100,1,15
6,dig,"dig 26 26",2,145,350,150,25,5,100,25,27,100,1,15
7,dig,"dig 2 14",3,152,350,150,25,5,100,25,27,100,1,15
8,move,"move 26 6",1,157,350,150,26,6,100,25,27,100,1,15
9,move,"move 26 26",2,162,350,150,26,6,100,26,26,100,1,15
10,move,"move 2 14",3,167,350,150,26,6,100,26,26,100,2,14
11,dig,"dig 27 7",1,174,350,150,26,6,100,26,26,100,2,14
12,dig,"dig 26 25",2,181,350,150,26,6,100,26,26,100,2,14
13,dig,"dig 2 13",3,188,350,150,26,6,100,26,26,100,2,14
14,move,"move 27 7",1,193,350,150,27,7,100,26,26,100,2,14
15,move,"move 26 25",2,198,350,150,27,7,100,26,25,100,2,14
16,dig,"dig 3 13",3,205,350,150,27,7,100,26,25,100,2,14
17,dig,"dig 28 8",1,212,350,150,27,7,100,26,25,100,2,14
18,dig,"dig 26 24",2,219,350,150,27,7,100,26,25,100,2,14
19,move,"move 3 13",3,224,350,150,27,7,100,26,25,100,3,13
20,move,"move 28 8",1,229,350,150,28,8,100,26,25,100,3,13
21,move,"move 26 24",2,234,350,150,28,8,100,26,24,100,3,13
22,dig,"dig 4 12",3,241,350,150,28,8,100,26,24,100,3,13
23,move,"move 29 9",1,246,350,150,29,9,100,26,24,100,3,13
24,dig,"dig 26 23",2,253,350,150,29,9,100,26,24,100,3,13
25,move,"move 4 12",3,258,350,150,29,9,100,26,24,100,4,12
26,dig,"dig 29 10",1,265,350,150,29,9,100,26,24,100,4,12
27,move,"move 26 23",2,270,350,150,29,9,100,26,23,100,4,12
28,dig,"dig 5 11",3,277,350,150,29,9,100,26,23,100,4,12
29,dig,"dig 28 10",1,284,350,150,29,9,100,26,23,100,4,12
30,dig,"dig 26 22",2,291,350,150,29,9,100,26,23,100,4,12
31,move,"move 5 11",3,296,350,150,29,9,100,26,23,100,5,11
32,move,"move 29 10",1,301,350,150,29,10,100,26,23,100,5,11
33,move,"move 26 22",2,306,350,150,29,10,100,26,22,100,5,11
34,move,"move 6 10",3,311,350,150,29,10,100,26,22,100,6,10
35,dig,"dig 29 11",1,318,350,150,29,10,100,26,22,100,6,10
36,dig,"dig 26 21",2,325,350,150,29,10,100,26,22,100,6,10
37,move,"move 7 11",3,330,350,150,29,10,100,26,22,100,7,11
38,dig,"dig 28 11",1,337,350,150,29,10,100,26,22,100,7,11
39,dig,"dig 25 21",2,344,350,150,29,10,100,26,22,100,7,11
40,move,"move 8 12",3,349,350,150,29,10,100,26,22,100,8,12
41,move,"move 28 11",1,354,350,150,28,11,100,26,22,100,8,12
42,move,"move 25 21",2,359,350,150,28,11,100,25,21,100,8,12
43,dig,"dig 9 12",3,366,350,150,28,11,100,25,21,100,8,12
44,dig,"dig 27 12",1,373,350,150,28,11,100,25,21,100,8,12
45,dig,"dig 25 20",2,373,350,150,28,11,100,25,21,100,8,12
46,move,"move 9 12",3,378,350,150,28,11,100,25,21,100,9,12
47,dig,"dig 28 12",1,385,350,150,28,11,100,25,21,100,9,12
48,move,"move 24 20",2,390,350,150,28,11,100,24,20,100,9,12
49,dig,"dig 10 13",3,397,350,150,28,11,100,24,20,100,9,12
50,move,"move 28 12",1,402,350,150,28,12,100,24,20,100,9,12
51,dig,"dig 24 19",2,402,350,150,28,12,100,24,20,100,9,12
52,move,"move 10 13",3,407,350,150,28,12,100,24,20,100,10,13
53,dig,"dig 27 13",1,414,350,150,28,12,100,24,20,100,10,13
54,dig,"dig 24 19",2,421,350,150,28,12,100,24,20,100,10,13
55,dig,"dig 11 13",3,428,350,150,28,12,100,24,20,100,10,13
56,move,"move 27 13",1,433,350,150,27,13,100,24,20,100,10,13
57,move,"move 24 19",2,433,350,150,27,13,100,24,20,100,10,13
58,move,"move 11 13",3,438,350,150,27,13,100,24,20,100,11,13
59,dig,"dig 26 14",1,445,350,150,27,13,100,24,20,100,11,13
60,move,"move 24 19",2,450,350,150,27,13,100,24,19,100,11,13
61,dig,"dig 12 12",3,457,350,150,27,13,100,24,19,100,11,13
62,move,"move 26 14",1,462,350,150,26,14,100,24,19,100,11,13
63,move,"move 24 18",2,467,350,150,26,14,100,24,18,100,11,13
64,move,"move 12 12",3,472,350,150,26,14,100,24,18,100,12,12
65,dig,"dig 25 15",1,479,350,150,26,14,100,24,18,100,12,12
66,move,"move 24 17",2,484,350,150,26,14,100,24,17,100,12,12
67,move,"move 13 11",3,489,350,150,26,14,100,24,17,100,13,11
68,move,"move 25 15",1,494,350,150,25,15,100,24,17,100,13,11
69,dig,"dig 24 16",2,495,330,150,25,15,80,24,17,100,13,11
70,move,"move 14 11",3,497,322,142,25,15,80,24,17,100,14,11
71,move,"move 25 14",1,502,322,142,25,14,80,24,17,100,14,11
72,move,"move 24 16",2,504,314,134,25,14,80,24,16,100,14,11
73,move,"move 15 11",3,507,306,126,25,14,80,24,16,100,15,11
74,move,"move 25 15",1,512,306,126,25,15,80,24,16,100,15,11
75,move,"move 25 16",2,514,298,118,25,15,80,25,16,100,15,11
76,dig,"dig 16 11",3,521,298,118,25,15,80,25,16,100,15,11
77,move,"move 25 14",1,526,298,118,25,14,80,25,16,100,15,11
78,move,"move 25 15",2,528,290,110,25,14,80,25,15,100,15,11
79,move,"move 16 11",3,533,290,110,25,14,80,25,15,100,16,11
80,dig,"dig 24 14",1,529,257,90,25,14,67,25,15,100,16,11
81,move,"move 25 16",2,534,257,90,25,14,67,25,16,100,16,11
82,move,"move 17 12",3,537,249,82,25,14,67,25,16,100,17,12
83,move,"move 25 15",1,535,229,82,25,15,67,25,16,80,17,12
84,move,"move 24 16",2,537,221,74,25,15,67,24,16,80,17,12
