Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
1,null,"null",1,116,350,150,8,28,100,8,4,100,31,16
2,move,"move 9 27",1,121,350,150,9,27,100,8,4,100,31,16
3,move,"move 9 5",2,126,350,150,9,27,100,9,5,100,31,16
4,move,"move 30 17",3,131,350,150,9,27,100,9,5,100,30,17
5,dig,"dig 10 26",1,138,350,150,9,27,100,9,5,100,30,17
6,dig,"dig 10 6",2,145,350,150,9,27,100,9,5,100,30,17
7,dig,"dig 29 17",3,152,350,150,9,27,100,9,5,100,30,17
8,move,"move 10 26",1,157,350,150,10,26,100,9,5,100,30,17
9,move,"move 10 6",2,162,350,150,10,26,100,10,6,100,30,17
10,move,"move 29 17",3,167,350,150,10,26,100,10,6,100,29,17
11,dig,"dig 11 25",1,174,350,150,10,26,100,10,6,100,29,17
12,move,"move 11 7",2,179,350,150,10,26,100,11,7,100,29,17
13,dig,"dig 28 17",3,186,350,150,10,26,100,11,7,100,29,17
14,move,"move 11 25",1,191,350,150,11,25,100,11,7,100,29,17
15,move,"move 12 8",2,196,350,150,11,25,100,12,8,100,29,17
16,move,"move 28 17",3,201,350,150,11,25,100,12,8,100,28,17
17,dig,"dig 12 24",1,208,350,150,11,25,100,12,8,100,28,17
18,move,"move 13 9",2,213,350,150,11,25,100,13,9,100,28,17
19,dig,"dig 27 17",3,220,350,150,11,25,100,13,9,100,28,17
20,move,"move 12 24",1,225,350,150,12,24,100,13,9,100,28,17
21,move,"move 14 10",2,230,350,150,12,24,100,14,10,100,28,17
22,move,"move 27 17",3,235,350,150,12,24,100,14,10,100,27,17
23,dig,"dig 13 23",1,242,350,150,12,24,100,14,10,100,27,17
24,move,"move 14 11",2,247,350,150,12,24,100,14,11,100,27,17
25,move,"move 26 17",3,252,350,150,12,24,100,14,11,100,26,17
26,move,"move 13 23",1,257,350,150,13,23,100,14,11,100,26,17
27,move,"move 14 12",2,262,350,150,13,23,100,14,12,100,26,17
28,move,"move 25 17",3,267,350,150,13,23,100,14,12,100,25,17
29,dig,"dig 14 22",1,274,350,150,13,23,100,14,12,100,25,17
30,dig,"dig 14 13",2,281,350,150,13,23,100,14,12,100,25,17
31,move,"move 24 17",3,286,350,150,13,23,100,14,12,100,24,17
32,move,"move 14 22",1,291,350,150,14,22,100,14,12,100,24,17
33,move,"move 14 13",2,296,350,150,14,22,100,14,13,100,24,17
34,dig,"dig 23 17",3,303,350,150,14,22,100,14,13,100,24,17
35,dig,"dig 15 21",1,310,350,150,14,22,100,14,13,100,24,17
36,move,"move 14 14",2,315,350,150,14,22,100,14,14,100,24,17
37,move,"move 23 17",3,320,350,150,14,22,100,14,14,100,23,17
38,move,"move 15 21",1,325,350,150,15,21,100,14,14,100,23,17
39,move,"move 14 15",2,334,360,150,15,21,110,14,15,100,23,17
40,dig,"dig 22 17",3,341,360,150,15,21,110,14,15,100,23,17
41,move,"move 16 20",1,346,360,150,16,20,110,14,15,100,23,17
42,move,"move 15 16",2,351,360,150,16,20,110,15,16,100,23,17
43,snowball,"snowball 25 21",3,368,360,150,16,20,110,15,16,100,23,17
44,move,"move 17 19",1,373,360,150,17,19,110,15,16,100,23,17
45,move,"move 16 17",2,378,360,150,17,19,110,16,17,100,23,17
46,move,"move 22 17",3,383,360,150,17,19,110,16,17,100,22,17
47,move,"move 18 18",1,388,360,150,18,18,110,16,17,100,22,17
48,move,"move 17 17",2,393,360,150,18,18,110,17,17,100,22,17
49,snowball,"snowball 24 20",3,410,360,150,18,18,110,17,17,100,22,17
50,move,"move 18 17",1,418,370,160,18,17,110,17,17,100,22,17
51,dig,"dig 18 16",2,425,370,160,18,17,110,17,17,100,22,17
52,dig,"dig 23 16",3,432,370,160,18,17,110,17,17,100,22,17
53,dig,"dig 19 16",1,439,370,160,18,17,110,17,17,100,22,17
54,move,"move 18 16",2,444,370,160,18,17,110,18,16,100,22,17
