Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
1,null,"null",1,116,350,150,24,4,100,24,28,100,1,16
2,move,"move 25 5",1,121,350,150,25,5,100,24,28,100,1,16
3,move,"move 25 27",2,126,350,150,25,5,100,25,27,100,1,16
4,move,"move 1 15",3,131,350,150,25,5,100,25,27,100,1,15
5,dig,"dig 26 6",1,138,350,150,25,5,100,25,27,100,1,15
6,dig,"dig 26 26",2,145,350,150,25,5,100,25,27,100,1,15
7,dig,"dig 2 14",3,152,350,150,25,5,100,25,27,100,1,15
8,move,"move 26 6",1,157,350,150,26,6,100,25,27,100,1,15
9,move,"move 26 26",2,162,350,150,26,6,100,26,26,100,1,15
10,move,"move 2 14",3,167,350,150,26,6,100,26,26,100,2,14
11,move,"move 27 7",1,172,350,150,27,7,100,26,26,100,2,14
12,move,"move 26 25",2,177,350,150,27,7,100,26,25,100,2,14
13,move,"move 2 13",3,182,350,150,27,7,100,26,25,100,2,13
14,dig,"dig 28 8",1,189,350,150,27,7,100,26,25,100,2,13
15,move,"move 26 24",2,194,350,150,27,7,100,26,24,100,2,13
16,dig,"dig 3 12",3,201,350,150,27,7,100,26,24,100,2,13
17,move,"move 28 8",1,206,350,150,28,8,100,26,24,100,2,13
18,move,"move 26 23",2,211,350,150,28,8,100,26,23,100,2,13
19,move,"move 3 12",3,216,350,150,28,8,100,26,23,100,3,12
20,dig,"dig 29 9",1,223,350,150,28,8,100,26,23,100,3,12
21,move,"move 26 22",2,228,350,150,28,8,100,26,22,100,3,12
22,move,"move 4 11",3,233,350,150,28,8,100,26,22,100,4,11
23,move,"move 29 9",1,238,350,150,29,9,100,26,22,100,4,11
24,move,"move 26 21",2,243,350,150,29,9,100,26,21,100,4,11
25,move,"move 5 10",3,248,350,150,29,9,100,26,21,100,5,10
26,dig,"dig 29 10",1,255,350,150,29,9,100,26,21,100,5,10
27,dig,"dig 26 20",2,255,350,150,29,9,100,26,21,100,5,10
28,move,"move 6 9",3,260,350,150,29,9,100,26,21,100,6,9
29,move,"move 29 10",1,265,350,150,29,10,100,26,21,100,6,9
30,dig,"dig 26 20",2,272,350,150,29,10,100,26,21,100,6,9
31,dig,"dig 7 8",3,279,350,150,29,10,100,26,21,100,6,9
32,move,"move 29 11",1,282,342,150,29,11,92,26,21,100,6,9
33,move,"move 26 20",2,279,334,150,29,11,84,26,21,100,6,9
34,move,"move 7 8",3,281,326,150,29,11,76,26,21,100,7,8
35,dig,"dig 29 12",1,286,318,150,29,11,68,26,21,100,7,8
36,move,"move 26 20",2,288,310,150,29,11,60,26,20,100,7,8
37,dig,"dig 8 7",3,295,310,150,29,11,60,26,20,100,7,8
38,move,"move 29 12",1,300,310,150,29,12,60,26,20,100,7,8
39,move,"move 26 19",2,305,310,150,29,12,60,26,19,100,7,8
40,dig,"dig 8 8",3,312,310,150,29,12,60,26,19,100,7,8
41,dig,"dig 28 13",1,319,310,150,29,12,60,26,19,100,7,8
42,move,"move 26 18",2,316,302,150,29,12,52,26,19,100,7,8
43,move,"move 8 9",3,321,302,150,29,12,52,26,19,100,8,9
44,move,"move 28 13",1,326,302,150,28,13,52,26,19,100,8,9
45,move,"move 26 18",2,329,294,150,28,13,44,26,18,100,8,9
46,move,"move 9 10",3,334,294,150,28,13,44,26,18,100,9,10
47,dig,"dig 28 14",1,341,294,150,28,13,44,26,18,100,9,10
48,move,"move 27 17",2,346,294,150,28,13,44,27,17,100,9,10
49,dig,"dig 10 10",3,353,294,150,28,13,44,27,17,100,9,10
50,move,"move 28 14",1,358,294,150,28,14,44,27,17,100,9,10
51,move,"move 27 16",2,363,294,150,28,14,44,27,16,100,9,10
52,dig,"dig 10 9",3,370,294,150,28,14,44,27,16,100,9,10
53,dig,"dig 28 15",1,377,294,150,28,14,44,27,16,100,9,10
54,move,"move 27 17",2,382,294,150,28,14,44,27,17,100,9,10
55,move,"move 10 9",3,387,294,150,28,14,44,27,17,100,10,9
56,move,"move 28 15",1,392,294,150,28,15,44,27,17,100,10,9
57,move,"move 27 16",2,397,294,150,28,15,44,27,16,100,10,9
58,move,"move 11 10",3,402,294,150,28,15,44,27,16,100,11,10
59,move,"move 28 16",1,407,294,150,28,16,44,27,16,100,11,10
60,move,"move 27 17",2,412,294,150,28,16,44,27,17,100,11,10
61,move,"move 12 10",3,417,294,150,28,16,44,27,17,100,12,10
62,move,"move 27 16",1,422,294,150,27,16,44,27,17,100,12,10
63,move,"move 27 18",2,427,294,150,27,16,44,27,18,100,12,10
64,move,"move 13 10",3,432,294,150,27,16,44,27,18,100,13,10
65,move,"move 27 17",1,437,294,150,27,17,44,27,18,100,13,10
66,move,"move 26 18",2,439,286,142,27,17,44,26,18,100,13,10
67,move,"move 14 10",3,444,286,142,27,17,44,26,18,100,14,10
68,move,"move 27 16",1,449,286,142,27,16,44,26,18,100,14,10
69,move,"move 27 17",2,451,278,134,27,16,44,27,17,100,14,10
70,dig,"dig 15 11",3,458,278,134,27,16,44,27,17,100,14,10
71,move,"move 26 16",1,463,278,134,26,16,44,27,17,100,14,10
72,move,"move 27 16",2,468,278,134,26,16,44,27,16,100,14,10
73,move,"move 15 11",3,473,278,134,26,16,44,27,16,100,15,11
74,move,"move 27 17",1,478,278,134,27,17,44,27,16,100,15,11
75,move,"move 26 16",2,481,270,126,27,17,44,26,16,100,15,11
76,move,"move 16 11",3,486,270,126,27,17,44,26,16,100,16,11
77,move,"move 27 16",1,491,270,126,27,16,44,26,16,100,16,11
78,move,"move 27 17",2,493,262,118,27,16,44,27,17,100,16,11
79,dig,"dig 17 11",3,500,262,118,27,16,44,27,17,100,16,11
80,move,"move 26 16",1,505,262,118,26,16,44,27,17,100,16,11
81,move,"move 27 16",2,510,262,118,26,16,44,27,16,100,16,11
82,move,"move 17 11",3,515,262,118,26,16,44,27,16,100,17,11
83,move,"move 27 17",1,512,238,107,27,17,31,27,16,100,17,11
84,move,"move 26 16",2,514,230,99,27,17,31,26,16,100,17,11
