Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
1,null,"null",1,116,350,150,24,4,100,24,28,100,1,16
2,move,"move 25 5",1,121,350,150,25,5,100,24,28,100,1,16
3,move,"move 25 27",2,126,350,150,25,5,100,25,27,100,1,16
4,move,"move 1 15",3,131,350,150,25,5,100,25,27,100,1,15
5,dig,"dig 26 6",1,138,350,150,25,5,100,25,27,100,1,15
6,dig,"dig 26 26",2,145,350,150,25,5,100,25,27,100,1,15
7,dig,"dig 2 14",3,152,350,150,25,5,100,25,27,100,1,15
8,move,"move 26 6",1,157,350,150,26,6,100,25,27,100,1,15
9,move,"move 26 26",2,162,350,150,26,6,100,26,26,100,1,15
10,move,"move 2 14",3,167,350,150,26,6,100,26,26,100,2,14
11,move,"move 27 7",1,172,350,150,27,7,100,26,26,100,2,14
12,move,"move 26 25",2,177,350,150,27,7,100,26,25,100,2,14
13,move,"move 2 13",3,182,350,150,27,7,100,26,25,100,2,13
14,dig,"dig 28 8",1,189,350,150,27,7,100,26,25,100,2,13
15,dig,"dig 26 24",2,196,350,150,27,7,100,26,25,100,2,13
16,move,"move 3 12",3,201,350,150,27,7,100,26,25,100,3,12
17,move,"move 28 8",1,206,350,150,28,8,100,26,25,100,3,12
18,move,"move 26 24",2,211,350,150,28,8,100,26,24,100,3,12
19,move,"move 4 11",3,216,350,150,28,8,100,26,24,100,4,11
20,dig,"dig 29 9",1,223,350,150,28,8,100,26,24,100,4,11
21,dig,"dig 26 23",2,230,350,150,28,8,100,26,24,100,4,11
22,move,"move 5 10",3,235,350,150,28,8,100,26,24,100,5,10
23,move,"move 29 9",1,240,350,150,29,9,100,26,24,100,5,10
24,move,"move 26 23",2,245,350,150,29,9,100,26,23,100,5,10
25,move,"move 6 9",3,250,350,150,29,9,100,26,23,100,6,9
26,move,"move 28 10",1,255,350,150,28,10,100,26,23,100,6,9
27,move,"move 26 22",2,260,350,150,28,10,100,26,22,100,6,9
28,move,"move 7 8",3,265,350,150,28,10,100,26,22,100,7,8
29,move,"move 27 11",1,270,350,150,27,11,100,26,22,100,7,8
30,banana,"banana 24 17",2,317,350,150,27,11,100,26,22,100,7,8
31,move,"move 8 9",3,322,350,150,27,11,100,26,22,100,8,9
32,move,"move 26 12",1,327,350,150,26,12,100,26,22,100,8,9
33,banana,"banana 23 17",2,395,350,150,26,12,100,26,22,100,8,9
34,snowball,"snowball 13 10",3,412,350,150,26,12,100,26,22,100,8,9
35,move,"move 26 13",1,417,350,150,26,13,100,26,22,100,8,9
36,move,"move 26 21",2,422,350,150,26,13,100,26,21,100,8,9
37,move,"move 9 10",3,427,350,150,26,13,100,26,21,100,9,10
38,dig,"dig 26 14",1,434,350,150,26,13,100,26,21,100,9,10
39,dig,"dig 26 20",2,441,350,150,26,13,100,26,21,100,9,10
40,snowball,"snowball 13 10",3,458,350,150,26,13,100,26,21,100,9,10
41,dig,"dig 25 14",1,465,350,150,26,13,100,26,21,100,9,10
42,move,"move 25 20",2,470,350,150,26,13,100,25,20,100,9,10
43,dig,"dig 10 11",3,477,350,150,26,13,100,25,20,100,9,10
44,move,"move 25 14",1,482,350,150,25,14,100,25,20,100,9,10
45,move,"move 24 20",2,487,350,150,25,14,100,24,20,100,9,10
46,snowball,"snowball 13 11",3,504,350,150,25,14,100,24,20,100,9,10
47,move,"move 24 15",1,509,350,150,24,15,100,24,20,100,9,10
48,dig,"dig 23 20",2,516,350,150,24,15,100,24,20,100,9,10
49,dig,"dig 10 10",3,523,350,150,24,15,100,24,20,100,9,10
50,move,"move 23 16",1,528,350,150,23,16,100,24,20,100,9,10
51,move,"move 23 19",2,533,350,150,23,16,100,23,19,100,9,10
52,move,"move 10 11",3,538,350,150,23,16,100,23,19,100,10,11
53,move,"move 22 17",1,543,350,150,22,17,100,23,19,100,10,11
54,move,"move 22 18",2,542,330,150,22,17,100,22,18,80,10,11
55,move,"move 11 12",3,547,330,150,22,17,100,22,18,80,11,12
56,dig,"dig 21 18",1,554,330,150,22,17,100,22,18,80,11,12
57,move,"move 21 18",2,552,310,150,22,17,100,21,18,60,11,12
58,shoot,"shoot E",3,565,302,150,22,17,100,21,18,52,11,12
59,move,"move 21 17",1,568,294,150,21,17,100,21,18,44,11,12
60,banana,"banana 16 15",2,673,286,150,21,17,100,21,18,36,11,12
61,shoot,"shoot E",3,686,278,150,21,17,100,21,18,28,11,12
62,move,"move 20 17",1,689,270,150,20,17,100,21,18,20,11,12
63,invalid,"invalid",3,685,270,150,20,17,100,21,18,20,11,12
64,move,"move 19 16",1,685,270,150,20,17,100,21,18,20,11,12
65,move,"move 21 17",2,678,250,150,20,17,100,21,18,0,11,12
66,move,"move 19 17",1,678,250,150,20,17,100,21,18,0,11,12
67,move,"move 20 18",2,678,250,150,20,17,100,21,18,0,11,12
68,shoot,"shoot W",1,694,250,150,20,17,100,21,18,0,11,12
69,move,"move 20 18",2,699,250,150,20,17,100,20,18,0,11,12
70,shoot,"shoot W",1,696,242,142,20,17,100,20,18,0,11,12
71,move,"move 19 18",2,696,242,142,20,17,100,20,18,0,11,12
72,shoot,"shoot W",1,696,242,142,20,17,100,20,18,0,11,12
73,move,"move 19 18",2,696,242,142,20,17,100,20,18,0,11,12
74,shoot,"shoot W",1,712,242,142,20,17,100,20,18,0,11,12
75,move,"move 19 18",2,717,242,142,20,17,100,19,18,0,11,12
76,shoot,"shoot W",1,717,242,142,20,17,100,19,18,0,11,12
77,shoot,"shoot NW",2,717,242,142,20,17,100,19,18,0,11,12
78,shoot,"shoot W",1,715,234,134,20,17,100,19,18,0,11,12
79,shoot,"shoot NW",2,715,234,134,20,17,100,19,18,0,11,12
80,shoot,"shoot W",1,731,234,134,20,17,100,19,18,0,11,12
81,shoot,"shoot NW",2,744,226,126,20,17,100,19,18,0,11,12
82,shoot,"shoot W",1,757,218,126,20,17,92,19,18,0,11,12
83,shoot,"shoot NW",2,773,218,126,20,17,92,19,18,0,11,12
84,shoot,"shoot W",1,787,210,118,20,17,92,19,18,0,11,12
