Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
1,null,"null",1,116,350,150,8,28,100,8,4,100,31,16
2,move,"move 9 27",1,121,350,150,9,27,100,8,4,100,31,16
3,move,"move 9 5",2,126,350,150,9,27,100,9,5,100,31,16
4,move,"move 30 16",3,131,350,150,9,27,100,9,5,100,30,16
5,dig,"dig 10 26",1,138,350,150,9,27,100,9,5,100,30,16
6,dig,"dig 10 6",2,145,350,150,9,27,100,9,5,100,30,16
7,dig,"dig 29 16",3,152,350,150,9,27,100,9,5,100,30,16
8,move,"move 10 26",1,157,350,150,10,26,100,9,5,100,30,16
9,move,"move 10 6",2,162,350,150,10,26,100,10,6,100,30,16
10,move,"move 29 16",3,167,350,150,10,26,100,10,6,100,29,16
11,dig,"dig 11 25",1,174,350,150,10,26,100,10,6,100,29,16
12,dig,"dig 11 7",2,181,350,150,10,26,100,10,6,100,29,16
13,dig,"dig 28 16",3,188,350,150,10,26,100,10,6,100,29,16
14,move,"move 11 25",1,193,350,150,11,25,100,10,6,100,29,16
15,move,"move 11 7",2,198,350,150,11,25,100,11,7,100,29,16
16,move,"move 28 16",3,203,350,150,11,25,100,11,7,100,28,16
17,move,"move 12 24",1,208,350,150,12,24,100,11,7,100,28,16
18,dig,"dig 12 8",2,215,350,150,12,24,100,11,7,100,28,16
19,move,"move 27 16",3,220,350,150,12,24,100,11,7,100,27,16
20,move,"move 13 23",1,225,350,150,13,23,100,11,7,100,27,16
21,move,"move 12 8",2,230,350,150,13,23,100,12,8,100,27,16
22,dig,"dig 26 16",3,237,350,150,13,23,100,12,8,100,27,16
23,dig,"dig 13 22",1,244,350,150,13,23,100,12,8,100,27,16
24,dig,"dig 13 9",2,251,350,150,13,23,100,12,8,100,27,16
25,move,"move 26 16",3,256,350,150,13,23,100,12,8,100,26,16
26,move,"move 13 22",1,261,350,150,13,22,100,12,8,100,26,16
27,move,"move 13 9",2,266,350,150,13,22,100,13,9,100,26,16
28,move,"move 25 16",3,271,350,150,13,22,100,13,9,100,25,16
29,dig,"dig 13 21",1,278,350,150,13,22,100,13,9,100,25,16
30,dig,"dig 13 10",2,285,350,150,13,22,100,13,9,100,25,16
31,move,"move 24 16",3,290,350,150,13,22,100,13,9,100,24,16
32,move,"move 13 21",1,295,350,150,13,21,100,13,9,100,24,16
33,move,"move 13 10",2,294,330,150,13,21,100,13,10,80,24,16
34,move,"move 23 16",3,299,330,150,13,21,100,13,10,80,23,16
35,dig,"dig 13 20",1,306,330,150,13,21,100,13,10,80,23,16
36,dig,"dig 13 11",2,299,310,150,13,21,100,13,10,60,23,16
37,snowball,"snowball 21 12",3,316,310,150,13,21,100,13,10,60,23,16
38,move,"move 13 20",1,321,310,150,13,20,100,13,10,60,23,16
39,dig,"dig 13 11",2,321,290,150,13,20,100,13,10,40,23,16
40,move,"move 22 16",3,326,290,150,13,20,100,13,10,40,22,16
41,move,"move 13 19",1,331,290,150,13,19,100,13,10,40,22,16
42,move,"move 13 11",2,331,290,150,13,19,100,13,10,40,22,16
43,snowball,"snowball 21 12",3,348,290,150,13,19,100,13,10,40,22,16
44,move,"move 13 18",1,353,290,150,13,18,100,13,10,40,22,16
45,move,"move 13 11",2,358,290,150,13,18,100,13,11,40,22,16
46,move,"move 21 16",3,363,290,150,13,18,100,13,11,40,21,16
47,move,"move 13 17",1,368,290,150,13,17,100,13,11,40,21,16
48,move,"move 13 12",2,368,290,150,13,17,100,13,11,40,21,16
49,snowball,"snowball 21 12",3,385,290,150,13,17,100,13,11,40,21,16
50,shoot,"shoot S",3,401,290,150,13,17,100,13,11,40,21,16
51,shoot,"shoot S",3,417,290,150,13,17,100,13,11,40,21,16
52,shoot,"shoot S",3,433,290,150,13,17,100,13,11,40,21,16
53,shoot,"shoot S",3,449,290,150,13,17,100,13,11,40,21,16
54,shoot,"shoot S",3,463,282,150,13,17,100,13,11,32,21,16
