Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
1,null,"null",1,116,350,150,24,4,100,24,28,100,1,16
2,move,"move 25 5",1,121,350,150,25,5,100,24,28,100,1,16
3,move,"move 25 27",2,126,350,150,25,5,100,25,27,100,1,16
4,move,"move 1 15",3,131,350,150,25,5,100,25,27,100,1,15
5,dig,"dig 26 6",1,138,350,150,25,5,100,25,27,100,1,15
6,dig,"dig 26 26",2,145,350,150,25,5,100,25,27,100,1,15
7,dig,"dig 2 14",3,152,350,150,25,5,100,25,27,100,1,15
8,move,"move 26 6",1,157,350,150,26,6,100,25,27,100,1,15
9,move,"move 26 26",2,162,350,150,26,6,100,26,26,100,1,15
10,move,"move 2 14",3,167,350,150,26,6,100,26,26,100,2,14
11,move,"move 27 7",1,172,350,150,27,7,100,26,26,100,2,14
12,dig,"dig 26 25",2,179,350,150,27,7,100,26,26,100,2,14
13,move,"move 2 13",3,184,350,150,27,7,100,26,26,100,2,13
14,dig,"dig 28 8",1,191,350,150,27,7,100,26,26,100,2,13
15,move,"move 26 25",2,196,350,150,27,7,100,26,25,100,2,13
16,move,"move 3 12",3,201,350,150,27,7,100,26,25,100,3,12
17,move,"move 28 8",1,206,350,150,28,8,100,26,25,100,3,12
18,move,"move 26 24",2,211,350,150,28,8,100,26,24,100,3,12
19,dig,"dig 4 11",3,218,350,150,28,8,100,26,24,100,3,12
20,move,"move 29 9",1,223,350,150,29,9,100,26,24,100,3,12
21,dig,"dig 26 23",2,230,350,150,29,9,100,26,24,100,3,12
22,move,"move 4 11",3,235,350,150,29,9,100,26,24,100,4,11
23,move,"move 28 10",1,240,350,150,28,10,100,26,24,100,4,11
24,move,"move 26 23",2,245,350,150,28,10,100,26,23,100,4,11
25,dig,"dig 5 10",3,252,350,150,28,10,100,26,23,100,4,11
26,dig,"dig 28 11",1,259,350,150,28,10,100,26,23,100,4,11
27,dig,"dig 26 22",2,266,350,150,28,10,100,26,23,100,4,11
28,move,"move 5 10",3,271,350,150,28,10,100,26,23,100,5,10
29,dig,"dig 27 11",1,278,350,150,28,10,100,26,23,100,5,10
30,move,"move 26 22",2,283,350,150,28,10,100,26,22,100,5,10
31,move,"move 6 9",3,288,350,150,28,10,100,26,22,100,6,9
32,move,"move 27 11",1,293,350,150,27,11,100,26,22,100,6,9
33,banana,"banana 24 17",2,368,350,150,27,11,100,26,22,100,6,9
34,move,"move 7 9",3,373,350,150,27,11,100,26,22,100,7,9
35,move,"move 26 12",1,378,350,150,26,12,100,26,22,100,7,9
36,banana,"banana 23 17",2,439,350,150,26,12,100,26,22,100,7,9
37,move,"move 8 10",3,444,350,150,26,12,100,26,22,100,8,10
38,move,"move 26 13",1,449,350,150,26,13,100,26,22,100,8,10
39,dig,"dig 26 21",2,456,350,150,26,13,100,26,22,100,8,10
40,snowball,"snowball 13 12",3,473,350,150,26,13,100,26,22,100,8,10
41,move,"move 26 14",1,478,350,150,26,14,100,26,22,100,8,10
42,dig,"dig 25 21",2,485,350,150,26,14,100,26,22,100,8,10
43,dig,"dig 9 10",3,492,350,150,26,14,100,26,22,100,8,10
44,dig,"dig 25 15",1,499,350,150,26,14,100,26,22,100,8,10
45,move,"move 25 21",2,504,350,150,26,14,100,25,21,100,8,10
46,move,"move 9 10",3,509,350,150,26,14,100,25,21,100,9,10
47,move,"move 25 15",1,514,350,150,25,15,100,25,21,100,9,10
48,dig,"dig 24 20",2,521,350,150,25,15,100,25,21,100,9,10
49,dig,"dig 10 10",3,528,350,150,25,15,100,25,21,100,9,10
50,move,"move 24 16",1,533,350,150,24,16,100,25,21,100,9,10
51,move,"move 24 20",2,538,350,150,24,16,100,24,20,100,9,10
52,move,"move 10 11",3,543,350,150,24,16,100,24,20,100,10,11
53,move,"move 23 17",1,548,350,150,23,17,100,24,20,100,10,11
54,banana,"banana 21 15",2,593,342,142,23,17,100,24,20,100,10,11
55,move,"move 11 11",3,595,334,134,23,17,100,24,20,100,11,11
56,shoot,"shoot NW",1,592,326,126,23,17,100,24,20,100,11,11
57,move,"move 23 19",2,595,318,118,23,17,100,23,19,100,11,11
58,snowball,"snowball 14 15",3,612,318,118,23,17,100,23,19,100,11,11
59,shoot,"shoot NW",1,628,318,118,23,17,100,23,19,100,11,11
60,move,"move 23 18",2,633,318,118,23,17,100,23,18,100,11,11
61,move,"move 12 11",3,638,318,118,23,17,100,23,18,100,12,11
62,shoot,"shoot NW",1,638,318,118,23,17,100,23,18,100,12,11
63,move,"move 22 17",2,635,310,110,23,17,100,23,18,100,12,11
64,snowball,"snowball 14 15",3,652,310,110,23,17,100,23,18,100,12,11
65,shoot,"shoot NW",1,668,310,110,23,17,100,23,18,100,12,11
66,move,"move 22 17",2,673,310,110,23,17,100,22,17,100,12,11
67,move,"move 13 11",3,675,302,110,23,17,92,22,17,100,13,11
68,shoot,"shoot NW",1,675,302,110,23,17,92,22,17,100,13,11
69,shoot,"shoot W",2,673,294,102,23,17,92,22,17,100,13,11
70,move,"move 14 12",3,675,286,102,23,17,84,22,17,100,14,12
71,shoot,"shoot NW",1,684,266,102,23,17,84,22,17,80,14,12
72,shoot,"shoot W",2,698,258,94,23,17,84,22,17,80,14,12
73,move,"move 15 12",3,700,250,94,23,17,76,22,17,80,15,12
74,shoot,"shoot NW",1,709,230,94,23,17,76,22,17,60,15,12
75,shoot,"shoot W",2,723,222,86,23,17,76,22,17,60,15,12
76,move,"move 16 12",3,725,214,86,23,17,68,22,17,60,16,12
77,shoot,"shoot NW",1,774,194,86,23,17,68,22,17,40,16,12
78,shoot,"shoot W",2,788,186,86,23,17,60,22,17,40,16,12
79,move,"move 17 13",3,793,186,86,23,17,60,22,17,40,17,13
80,move,"move 22 18",1,795,178,86,22,18,52,22,17,40,17,13
81,shoot,"shoot W",2,811,178,86,22,18,52,22,17,40,17,13
82,dig,"dig 18 14",3,815,170,86,22,18,44,22,17,40,17,13
83,move,"move 21 19",1,820,170,86,21,19,44,22,17,40,17,13
