Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
1,null,"null",1,116,350,150,24,4,100,24,28,100,1,16
2,move,"move 25 5",1,121,350,150,25,5,100,24,28,100,1,16
3,move,"move 25 27",2,126,350,150,25,5,100,25,27,100,1,16
4,move,"move 1 15",3,131,350,150,25,5,100,25,27,100,1,15
5,dig,"dig 26 6",1,138,350,150,25,5,100,25,27,100,1,15
6,dig,"dig 26 26",2,145,350,150,25,5,100,25,27,100,1,15
7,dig,"dig 2 14",3,152,350,150,25,5,100,25,27,100,1,15
8,move,"move 26 6",1,157,350,150,26,6,100,25,27,100,1,15
9,move,"move 26 26",2,162,350,150,26,6,100,26,26,100,1,15
10,move,"move 2 14",3,167,350,150,26,6,100,26,26,100,2,14
11,dig,"dig 27 7",1,174,350,150,26,6,100,26,26,100,2,14
12,move,"move 26 25",2,179,350,150,26,6,100,26,25,100,2,14
13,dig,"dig 3 13",3,186,350,150,26,6,100,26,25,100,2,14
14,move,"move 27 7",1,191,350,150,27,7,100,26,25,100,2,14
15,move,"move 26 24",2,196,350,150,27,7,100,26,24,100,2,14
16,dig,"dig 2 13",3,203,350,150,27,7,100,26,24,100,2,14
17,dig,"dig 28 8",1,210,350,150,27,7,100,26,24,100,2,14
18,dig,"dig 26 23",2,217,350,150,27,7,100,26,24,100,2,14
19,move,"move 2 13",3,222,350,150,27,7,100,26,24,100,2,13
20,move,"move 28 8",1,227,350,150,28,8,100,26,24,100,2,13
21,move,"move 26 23",2,232,350,150,28,8,100,26,23,100,2,13
22,dig,"dig 3 12",3,239,350,150,28,8,100,26,23,100,2,13
23,dig,"dig 29 9",1,246,350,150,28,8,100,26,23,100,2,13
24,invalid,"invalid",2,242,350,150,28,8,100,26,23,100,2,13
25,move,"move 3 12",3,247,350,150,28,8,100,26,23,100,3,12
26,move,"move 29 9",1,252,350,150,29,9,100,26,23,100,3,12
27,invalid,"invalid",2,248,350,150,29,9,100,26,23,100,3,12
28,move,"move 4 11",3,253,350,150,29,9,100,26,23,100,4,11
29,dig,"dig 28 10",1,260,350,150,29,9,100,26,23,100,4,11
30,invalid,"invalid",2,256,350,150,29,9,100,26,23,100,4,11
31,move,"move 5 10",3,261,350,150,29,9,100,26,23,100,5,10
32,move,"move 28 10",1,266,350,150,28,10,100,26,23,100,5,10
33,invalid,"invalid",2,262,350,150,28,10,100,26,23,100,5,10
34,dig,"dig 6 9",3,269,350,150,28,10,100,26,23,100,5,10
35,move,"move 27 11",1,274,350,150,27,11,100,26,23,100,5,10
36,invalid,"invalid",2,270,350,150,27,11,100,26,23,100,5,10
37,move,"move 6 9",3,275,350,150,27,11,100,26,23,100,6,9
38,move,"move 27 12",1,280,350,150,27,12,100,26,23,100,6,9
39,invalid,"invalid",2,276,350,150,27,12,100,26,23,100,6,9
40,move,"move 7 8",3,281,350,150,27,12,100,26,23,100,7,8
41,dig,"dig 27 13",1,288,350,150,27,12,100,26,23,100,7,8
42,invalid,"invalid",2,284,350,150,27,12,100,26,23,100,7,8
43,dig,"dig 8 9",3,291,350,150,27,12,100,26,23,100,7,8
44,move,"move 27 13",1,296,350,150,27,13,100,26,23,100,7,8
45,invalid,"invalid",2,292,350,150,27,13,100,26,23,100,7,8
46,move,"move 8 9",3,297,350,150,27,13,100,26,23,100,8,9
47,dig,"dig 27 14",1,304,350,150,27,13,100,26,23,100,8,9
48,dig,"dig 25 22",2,311,350,150,27,13,100,26,23,100,8,9
49,move,"move 9 10",3,316,350,150,27,13,100,26,23,100,9,10
50,move,"move 27 14",1,321,350,150,27,14,100,26,23,100,9,10
51,move,"move 25 22",2,326,350,150,27,14,100,25,22,100,9,10
52,snowball,"snowball 13 12",3,343,350,150,27,14,100,25,22,100,9,10
53,move,"move 26 15",1,348,350,150,26,15,100,25,22,100,9,10
54,dig,"dig 24 21",2,355,350,150,26,15,100,25,22,100,9,10
55,move,"move 10 11",3,360,350,150,26,15,100,25,22,100,10,11
56,move,"move 25 16",1,365,350,150,25,16,100,25,22,100,10,11
57,dig,"dig 25 21",2,366,330,150,25,16,100,25,22,80,10,11
58,snowball,"snowball 13 12",3,383,330,150,25,16,100,25,22,80,10,11
59,move,"move 24 17",1,388,330,150,24,17,100,25,22,80,10,11
60,move,"move 24 21",2,393,330,150,24,17,100,24,21,80,10,11
61,snowball,"snowball 14 14",3,427,330,150,24,17,100,24,21,80,10,11
62,dig,"dig 23 18",1,434,330,150,24,17,100,24,21,80,10,11
63,move,"move 24 20",2,439,330,150,24,17,100,24,20,80,10,11
64,move,"move 11 11",3,444,330,150,24,17,100,24,20,80,11,11
65,move,"move 23 18",1,449,330,150,23,18,100,24,20,80,11,11
66,move,"move 23 20",2,447,310,150,23,18,100,23,20,60,11,11
67,move,"move 12 11",3,452,310,150,23,18,100,23,20,60,12,11
68,dig,"dig 22 18",1,456,302,150,23,18,100,23,20,52,12,11
69,dig,"dig 22 20",2,461,294,150,23,18,100,23,20,44,12,11
70,move,"move 13 12",3,463,286,150,23,18,100,23,20,36,13,12
71,move,"move 22 18",1,468,286,150,22,18,100,23,20,36,13,12
72,move,"move 22 20",2,473,286,150,22,18,100,22,20,36,13,12
73,move,"move 14 12",3,473,286,150,22,18,100,22,20,36,13,12
74,dig,"dig 21 18",1,480,286,150,22,18,100,22,20,36,13,12
75,dig,"dig 21 19",2,487,286,150,22,18,100,22,20,36,13,12
76,move,"move 14 12",3,492,286,150,22,18,100,22,20,36,14,12
77,move,"move 21 18",1,497,286,150,21,18,100,22,20,36,14,12
78,move,"move 21 19",2,502,286,150,21,18,100,21,19,36,14,12
79,dig,"dig 15 12",3,502,286,150,21,18,100,21,19,36,14,12
80,dig,"dig 20 17",1,509,286,150,21,18,100,21,19,36,14,12
81,banana,"banana 17 16",2,578,286,150,21,18,100,21,19,36,14,12
82,dig,"dig 15 13",3,582,278,150,21,18,100,21,19,28,14,12
83,dig,"dig 20 18",1,589,278,150,21,18,100,21,19,28,14,12
