Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
1,null,"null",1,116,350,150,8,28,100,8,4,100,31,16
2,move,"move 9 27",1,121,350,150,9,27,100,8,4,100,31,16
3,move,"move 9 5",2,126,350,150,9,27,100,9,5,100,31,16
4,move,"move 30 16",3,131,350,150,9,27,100,9,5,100,30,16
5,dig,"dig 10 26",1,138,350,150,9,27,100,9,5,100,30,16
6,dig,"dig 10 6",2,145,350,150,9,27,100,9,5,100,30,16
7,dig,"dig 29 16",3,152,350,150,9,27,100,9,5,100,30,16
8,move,"move 10 26",1,157,350,150,10,26,100,9,5,100,30,16
9,move,"move 10 6",2,162,350,150,10,26,100,10,6,100,30,16
10,move,"move 29 16",3,167,350,150,10,26,100,10,6,100,29,16
11,dig,"dig 11 25",1,174,350,150,10,26,100,10,6,100,29,16
12,move,"move 11 7",2,179,350,150,10,26,100,11,7,100,29,16
13,dig,"dig 28 16",3,186,350,150,10,26,100,11,7,100,29,16
14,move,"move 11 25",1,191,350,150,11,25,100,11,7,100,29,16
15,move,"move 12 8",2,196,350,150,11,25,100,12,8,100,29,16
16,move,"move 28 16",3,201,350,150,11,25,100,12,8,100,28,16
17,dig,"dig 12 24",1,208,350,150,11,25,100,12,8,100,28,16
18,move,"move 13 9",2,213,350,150,11,25,100,13,9,100,28,16
19,dig,"dig 27 16",3,220,350,150,11,25,100,13,9,100,28,16
20,move,"move 12 24",1,225,350,150,12,24,100,13,9,100,28,16
21,move,"move 13 10",2,230,350,150,12,24,100,13,10,100,28,16
22,move,"move 27 16",3,235,350,150,12,24,100,13,10,100,27,16
23,dig,"dig 13 23",1,242,350,150,12,24,100,13,10,100,27,16
24,move,"move 13 11",2,247,350,150,12,24,100,13,11,100,27,16
25,dig,"dig 26 16",3,254,350,150,12,24,100,13,11,100,27,16
26,move,"move 13 23",1,259,350,150,13,23,100,13,11,100,27,16
27,dig,"dig 13 12",2,266,350,150,13,23,100,13,11,100,27,16
28,move,"move 26 16",3,271,350,150,13,23,100,13,11,100,26,16
29,move,"move 13 22",1,276,350,150,13,22,100,13,11,100,26,16
30,move,"move 13 12",2,276,350,150,13,22,100,13,11,100,26,16
31,move,"move 25 16",3,281,350,150,13,22,100,13,11,100,25,16
32,move,"move 13 21",1,286,350,150,13,21,100,13,11,100,25,16
33,move,"move 13 12",2,285,330,150,13,21,100,13,12,80,25,16
34,move,"move 24 16",3,290,330,150,13,21,100,13,12,80,24,16
35,dig,"dig 13 20",1,297,330,150,13,21,100,13,12,80,24,16
36,move,"move 13 13",2,290,310,150,13,21,100,13,12,60,24,16
37,move,"move 23 16",3,295,310,150,13,21,100,13,12,60,23,16
38,move,"move 13 20",1,300,310,150,13,20,100,13,12,60,23,16
39,banana,"banana 8 12",2,375,290,150,13,20,100,13,12,40,23,16
40,snowball,"snowball 21 12",3,392,290,150,13,20,100,13,12,40,23,16
41,dig,"dig 13 19",1,399,290,150,13,20,100,13,12,40,23,16
42,banana,"banana 8 12",2,399,290,150,13,20,100,13,12,40,23,16
43,move,"move 22 16",3,404,290,150,13,20,100,13,12,40,22,16
44,move,"move 13 19",1,409,290,150,13,19,100,13,12,40,22,16
45,banana,"banana 9 13",2,463,290,150,13,19,100,13,12,40,22,16
46,snowball,"snowball 21 12",3,480,290,150,13,19,100,13,12,40,22,16
47,dig,"dig 13 18",1,487,290,150,13,19,100,13,12,40,22,16
48,banana,"banana 10 13",2,548,290,150,13,19,100,13,12,40,22,16
49,move,"move 21 16",3,553,290,150,13,19,100,13,12,40,21,16
50,shoot,"shoot N",3,569,290,150,13,19,100,13,12,40,21,16
51,shoot,"shoot N",3,585,290,150,13,19,100,13,12,40,21,16
52,shoot,"shoot N",3,601,290,150,13,19,100,13,12,40,21,16
53,shoot,"shoot N",3,617,290,150,13,19,100,13,12,40,21,16
54,shoot,"shoot N",3,633,290,150,13,19,100,13,12,40,21,16
