Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
1,null,"null",1,116,350,150,8,28,100,8,4,100,31,16
2,move,"move 9 27",1,121,350,150,9,27,100,8,4,100,31,16
3,move,"move 9 5",2,126,350,150,9,27,100,9,5,100,31,16
4,move,"move 30 16",3,131,350,150,9,27,100,9,5,100,30,16
5,dig,"dig 10 26",1,138,350,150,9,27,100,9,5,100,30,16
6,dig,"dig 10 6",2,145,350,150,9,27,100,9,5,100,30,16
7,dig,"dig 29 16",3,152,350,150,9,27,100,9,5,100,30,16
8,move,"move 10 26",1,157,350,150,10,26,100,9,5,100,30,16
9,move,"move 10 6",2,162,350,150,10,26,100,10,6,100,30,16
10,move,"move 29 16",3,167,350,150,10,26,100,10,6,100,29,16
11,dig,"dig 11 25",1,174,350,150,10,26,100,10,6,100,29,16
12,dig,"dig 11 7",2,181,350,150,10,26,100,10,6,100,29,16
13,dig,"dig 28 16",3,188,350,150,10,26,100,10,6,100,29,16
14,move,"move 11 25",1,193,350,150,11,25,100,10,6,100,29,16
15,move,"move 11 7",2,198,350,150,11,25,100,11,7,100,29,16
16,move,"move 28 16",3,203,350,150,11,25,100,11,7,100,28,16
17,dig,"dig 12 24",1,210,350,150,11,25,100,11,7,100,28,16
18,move,"move 12 8",2,215,350,150,11,25,100,12,8,100,28,16
19,move,"move 27 16",3,220,350,150,11,25,100,12,8,100,27,16
20,move,"move 12 24",1,225,350,150,12,24,100,12,8,100,27,16
21,move,"move 13 9",2,230,350,150,12,24,100,13,9,100,27,16
22,move,"move 26 16",3,235,350,150,12,24,100,13,9,100,26,16
23,move,"move 13 23",1,240,350,150,13,23,100,13,9,100,26,16
24,dig,"dig 13 10",2,247,350,150,13,23,100,13,9,100,26,16
25,dig,"dig 25 16",3,254,350,150,13,23,100,13,9,100,26,16
26,move,"move 13 22",1,259,350,150,13,22,100,13,9,100,26,16
27,move,"move 13 10",2,264,350,150,13,22,100,13,10,100,26,16
28,move,"move 25 16",3,269,350,150,13,22,100,13,10,100,25,16
29,dig,"dig 13 21",1,276,350,150,13,22,100,13,10,100,25,16
30,dig,"dig 13 11",2,277,330,150,13,22,100,13,10,80,25,16
31,move,"move 24 16",3,282,330,150,13,22,100,13,10,80,24,16
32,move,"move 13 21",1,287,330,150,13,21,100,13,10,80,24,16
33,move,"move 13 11",2,280,310,150,13,21,100,13,10,60,24,16
34,move,"move 23 16",3,285,310,150,13,21,100,13,10,60,23,16
35,dig,"dig 13 20",1,292,310,150,13,21,100,13,10,60,23,16
36,move,"move 13 11",2,290,290,150,13,21,100,13,11,40,23,16
37,snowball,"snowball 21 12",3,307,290,150,13,21,100,13,11,40,23,16
38,move,"move 13 20",1,312,290,150,13,20,100,13,11,40,23,16
39,move,"move 13 12",2,312,290,150,13,20,100,13,11,40,23,16
40,move,"move 22 16",3,317,290,150,13,20,100,13,11,40,22,16
41,move,"move 13 19",1,322,290,150,13,19,100,13,11,40,22,16
42,move,"move 13 12",2,327,290,150,13,19,100,13,12,40,22,16
43,snowball,"snowball 21 12",3,344,290,150,13,19,100,13,12,40,22,16
44,move,"move 13 18",1,349,290,150,13,18,100,13,12,40,22,16
45,banana,"banana 8 12",2,349,290,150,13,18,100,13,12,40,22,16
46,move,"move 21 16",3,354,290,150,13,18,100,13,12,40,21,16
47,shoot,"shoot S",3,370,290,150,13,18,100,13,12,40,21,16
48,shoot,"shoot S",3,386,290,150,13,18,100,13,12,40,21,16
49,shoot,"shoot S",3,402,290,150,13,18,100,13,12,40,21,16
50,shoot,"shoot S",3,418,290,150,13,18,100,13,12,40,21,16
51,shoot,"shoot S",3,432,282,150,13,18,100,13,12,32,21,16
52,move,"move 13 17",1,437,282,150,13,17,100,13,12,32,21,16
53,banana,"banana 10 13",2,526,282,150,13,17,100,13,12,32,21,16
54,snowball,"snowball 21 13",3,540,274,150,13,17,100,13,12,24,21,16
