Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
1,null,"null",1,116,350,150,24,4,100,24,28,100,1,16
2,move,"move 25 5",1,121,350,150,25,5,100,24,28,100,1,16
3,move,"move 25 27",2,126,350,150,25,5,100,25,27,100,1,16
4,move,"move 1 15",3,131,350,150,25,5,100,25,27,100,1,15
5,dig,"dig 26 6",1,138,350,150,25,5,100,25,27,100,1,15
6,dig,"dig 26 26",2,145,350,150,25,5,100,25,27,100,1,15
7,dig,"dig 2 14",3,152,350,150,25,5,100,25,27,100,1,15
8,move,"move 26 6",1,157,350,150,26,6,100,25,27,100,1,15
9,move,"move 26 26",2,162,350,150,26,6,100,26,26,100,1,15
10,move,"move 2 14",3,167,350,150,26,6,100,26,26,100,2,14
11,dig,"dig 27 7",1,174,350,150,26,6,100,26,26,100,2,14
12,move,"move 26 25",2,179,350,150,26,6,100,26,25,100,2,14
13,dig,"dig 3 13",3,186,350,150,26,6,100,26,25,100,2,14
14,move,"move 27 7",1,191,350,150,27,7,100,26,25,100,2,14
15,move,"move 26 24",2,196,350,150,27,7,100,26,24,100,2,14
16,dig,"dig 2 13",3,203,350,150,27,7,100,26,24,100,2,14
17,move,"move 28 8",1,208,350,150,28,8,100,26,24,100,2,14
18,move,"move 26 23",2,213,350,150,28,8,100,26,23,100,2,14
19,move,"move 3 13",3,218,350,150,28,8,100,26,23,100,3,13
20,move,"move 29 9",1,223,350,150,29,9,100,26,23,100,3,13
21,invalid,"invalid",2,219,350,150,29,9,100,26,23,100,3,13
22,dig,"dig 4 12",3,226,350,150,29,9,100,26,23,100,3,13
23,dig,"dig 29 10",1,233,350,150,29,9,100,26,23,100,3,13
24,invalid,"invalid",2,229,350,150,29,9,100,26,23,100,3,13
25,move,"move 4 12",3,234,350,150,29,9,100,26,23,100,4,12
26,move,"move 29 10",1,239,350,150,29,10,100,26,23,100,4,12
27,invalid,"invalid",2,235,350,150,29,10,100,26,23,100,4,12
28,move,"move 5 11",3,240,350,150,29,10,100,26,23,100,5,11
29,dig,"dig 28 11",1,247,350,150,29,10,100,26,23,100,5,11
30,invalid,"invalid",2,243,350,150,29,10,100,26,23,100,5,11
31,dig,"dig 6 10",3,250,350,150,29,10,100,26,23,100,5,11
32,dig,"dig 29 11",1,257,350,150,29,10,100,26,23,100,5,11
33,invalid,"invalid",2,253,350,150,29,10,100,26,23,100,5,11
34,move,"move 6 10",3,258,350,150,29,10,100,26,23,100,6,10
35,move,"move 28 11",1,263,350,150,28,11,100,26,23,100,6,10
36,invalid,"invalid",2,259,350,150,28,11,100,26,23,100,6,10
37,dig,"dig 7 10",3,266,350,150,28,11,100,26,23,100,6,10
38,dig,"dig 28 12",1,273,350,150,28,11,100,26,23,100,6,10
39,dig,"dig 25 22",2,280,350,150,28,11,100,26,23,100,6,10
40,move,"move 7 10",3,285,350,150,28,11,100,26,23,100,7,10
41,move,"move 27 12",1,290,350,150,27,12,100,26,23,100,7,10
42,move,"move 25 22",2,295,350,150,27,12,100,25,22,100,7,10
43,move,"move 8 11",3,300,350,150,27,12,100,25,22,100,8,11
44,move,"move 26 13",1,305,350,150,26,13,100,25,22,100,8,11
45,move,"move 24 21",2,310,350,150,26,13,100,24,21,100,8,11
46,dig,"dig 9 11",3,317,350,150,26,13,100,24,21,100,8,11
47,dig,"dig 25 14",1,324,350,150,26,13,100,24,21,100,8,11
48,invalid,"invalid",2,320,350,150,26,13,100,24,21,100,8,11
49,move,"move 9 11",3,325,350,150,26,13,100,24,21,100,9,11
50,move,"move 25 14",1,330,350,150,25,14,100,24,21,100,9,11
51,invalid,"invalid",2,326,350,150,25,14,100,24,21,100,9,11
52,snowball,"snowball 14 13",3,343,350,150,25,14,100,24,21,100,9,11
53,dig,"dig 24 15",1,350,350,150,25,14,100,24,21,100,9,11
54,invalid,"invalid",2,346,350,150,25,14,100,24,21,100,9,11
55,dig,"dig 10 12",3,353,350,150,25,14,100,24,21,100,9,11
56,move,"move 24 15",1,358,350,150,24,15,100,24,21,100,9,11
57,invalid,"invalid",2,354,350,150,24,15,100,24,21,100,9,11
58,snowball,"snowball 14 13",3,371,350,150,24,15,100,24,21,100,9,11
59,move,"move 23 16",1,371,350,150,24,15,100,24,21,100,9,11
60,invalid,"invalid",2,367,350,150,24,15,100,24,21,100,9,11
61,move,"move 10 11",3,372,350,150,24,15,100,24,21,100,10,11
62,move,"move 23 16",1,372,350,150,24,15,100,24,21,100,10,11
63,invalid,"invalid",2,368,350,150,24,15,100,24,21,100,10,11
64,move,"move 11 11",3,373,350,150,24,15,100,24,21,100,11,11
65,move,"move 23 16",1,373,350,150,24,15,100,24,21,100,11,11
66,invalid,"invalid",2,367,342,142,24,15,100,24,21,100,11,11
67,snowball,"snowball 15 14",3,381,334,134,24,15,100,24,21,100,11,11
68,invalid,"invalid command Unknown command: No Command",1,381,334,134,24,15,100,24,21,100,11,11
69,invalid,"invalid",2,374,326,126,24,15,100,24,21,100,11,11
70,move,"move 12 11",3,379,326,126,24,15,100,24,21,100,12,11
71,invalid,"invalid",1,375,326,126,24,15,100,24,21,100,12,11
72,invalid,"invalid",2,369,318,118,24,15,100,24,21,100,12,11
73,dig,"dig 13 11",3,373,310,110,24,15,100,24,21,100,12,11
74,invalid,"invalid command Unknown command: No Command",1,370,302,102,24,15,100,24,21,100,12,11
75,invalid,"invalid",2,366,302,102,24,15,100,24,21,100,12,11
76,move,"move 13 11",3,371,302,102,24,15,100,24,21,100,13,11
77,invalid,"invalid",1,365,294,94,24,15,100,24,21,100,13,11
78,invalid,"invalid",2,354,274,94,24,15,100,24,21,80,13,11
79,move,"move 14 12",3,359,274,94,24,15,100,24,21,80,14,12
80,invalid,"invalid",1,352,266,86,24,15,100,24,21,80,14,12
81,banana,"banana 22 16",2,426,246,86,24,15,100,24,21,60,14,12
82,move,"move 15 13",3,431,246,86,24,15,100,24,21,60,15,13
83,invalid,"invalid",1,427,246,86,24,15,100,24,21,60,15,13
